"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"29.08.2016 13:45 - 29.08.2016 14:00","14570","14964"
"29.08.2016 14:00 - 29.08.2016 14:15","14563","14914"
"29.08.2016 14:15 - 29.08.2016 14:30","14531","14874"
"29.08.2016 14:30 - 29.08.2016 14:45","14512","14811"
"29.08.2016 14:45 - 29.08.2016 15:00","14463","14758"
"29.08.2016 15:00 - 29.08.2016 15:15","14423","14669"
"29.08.2016 15:15 - 29.08.2016 15:30","14420","14651"
"29.08.2016 15:30 - 29.08.2016 15:45","14412","14680"
"29.08.2016 15:45 - 29.08.2016 16:00","14446","14666"
"29.08.2016 16:00 - 29.08.2016 16:15","14476","14646"
"29.08.2016 16:15 - 29.08.2016 16:30","14480","14593"
"29.08.2016 16:30 - 29.08.2016 16:45","14462","14511"
"29.08.2016 16:45 - 29.08.2016 17:00","14473","14635"
"29.08.2016 17:00 - 29.08.2016 17:15","14570","14635"
"29.08.2016 17:15 - 29.08.2016 17:30","14652","14681"
"29.08.2016 17:30 - 29.08.2016 17:45","14747","14702"
"29.08.2016 17:45 - 29.08.2016 18:00","14737","14658"
"29.08.2016 18:00 - 29.08.2016 18:15","14640","14405"
"29.08.2016 18:15 - 29.08.2016 18:30","14428","14242"
"29.08.2016 18:30 - 29.08.2016 18:45","14263","14064"
"29.08.2016 18:45 - 29.08.2016 19:00","14265","14053"
"29.08.2016 19:00 - 29.08.2016 19:15","14309","13935"
"29.08.2016 19:15 - 29.08.2016 19:30","14398","13861"
"29.08.2016 19:30 - 29.08.2016 19:45","14436","13773"
"29.08.2016 19:45 - 29.08.2016 20:00","14410","13795"
"29.08.2016 20:00 - 29.08.2016 20:15","14455","13668"
"29.08.2016 20:15 - 29.08.2016 20:30","14522","13619"
"29.08.2016 20:30 - 29.08.2016 20:45","14505","13692"
"29.08.2016 20:45 - 29.08.2016 21:00","14488","14008"
"29.08.2016 21:00 - 29.08.2016 21:15","14566","14118"
"29.08.2016 21:15 - 29.08.2016 21:30","14753","13995"
"29.08.2016 21:30 - 29.08.2016 21:45","14924","13816"
"29.08.2016 21:45 - 29.08.2016 22:00","14954","13620"
"29.08.2016 22:00 - 29.08.2016 22:15","14852","13326"
"29.08.2016 22:15 - 29.08.2016 22:30","14667","13092"
"29.08.2016 22:30 - 29.08.2016 22:45","14435","12822"
"29.08.2016 22:45 - 29.08.2016 23:00","14126","12599"
"29.08.2016 23:00 - 29.08.2016 23:15","13933","12490"
"29.08.2016 23:15 - 29.08.2016 23:30","13843","12280"
"29.08.2016 23:30 - 29.08.2016 23:45","13563","12005"
"29.08.2016 23:45 - 30.08.2016 00:00","13250","11737"
"30.08.2016 00:00 - 30.08.2016 00:15","12954","11506"
"30.08.2016 00:15 - 30.08.2016 00:30","12740","11253"
"30.08.2016 00:30 - 30.08.2016 00:45","12461","11059"
"30.08.2016 00:45 - 30.08.2016 01:00","12181","10860"
"30.08.2016 01:00 - 30.08.2016 01:15","11994","10720"
"30.08.2016 01:15 - 30.08.2016 01:30","11883","10568"
"30.08.2016 01:30 - 30.08.2016 01:45","11750","10478"
"30.08.2016 01:45 - 30.08.2016 02:00","11643","10342"
"30.08.2016 02:00 - 30.08.2016 02:15","11594","10245"
"30.08.2016 02:15 - 30.08.2016 02:30","11590","10191"
"30.08.2016 02:30 - 30.08.2016 02:45","11552","10118"
"30.08.2016 02:45 - 30.08.2016 03:00","11496","10107"
"30.08.2016 03:00 - 30.08.2016 03:15","11466","10081"
"30.08.2016 03:15 - 30.08.2016 03:30","11422","10006"
"30.08.2016 03:30 - 30.08.2016 03:45","11390","10019"
"30.08.2016 03:45 - 30.08.2016 04:00","11354","9983"
"30.08.2016 04:00 - 30.08.2016 04:15","11323","10065"
"30.08.2016 04:15 - 30.08.2016 04:30","11322","10079"
"30.08.2016 04:30 - 30.08.2016 04:45","11336","10083"
"30.08.2016 04:45 - 30.08.2016 05:00","11347","10095"
"30.08.2016 05:00 - 30.08.2016 05:15","11396","10181"
"30.08.2016 05:15 - 30.08.2016 05:30","11459","10283"
"30.08.2016 05:30 - 30.08.2016 05:45","11572","10479"
"30.08.2016 05:45 - 30.08.2016 06:00","11763","10683"
"30.08.2016 06:00 - 30.08.2016 06:15","11975","11071"
"30.08.2016 06:15 - 30.08.2016 06:30","12213","11391"
"30.08.2016 06:30 - 30.08.2016 06:45","12438","11616"
"30.08.2016 06:45 - 30.08.2016 07:00","12740","11897"
"30.08.2016 07:00 - 30.08.2016 07:15","13036","12397"
"30.08.2016 07:15 - 30.08.2016 07:30","13353","12759"
"30.08.2016 07:30 - 30.08.2016 07:45","13653","13117"
"30.08.2016 07:45 - 30.08.2016 08:00","13957","13502"
"30.08.2016 08:00 - 30.08.2016 08:15","14217","13806"
"30.08.2016 08:15 - 30.08.2016 08:30","14389","13985"
"30.08.2016 08:30 - 30.08.2016 08:45","14627","14214"
"30.08.2016 08:45 - 30.08.2016 09:00","14792","14366"
"30.08.2016 09:00 - 30.08.2016 09:15","14782","14465"
"30.08.2016 09:15 - 30.08.2016 09:30","14716","14505"
"30.08.2016 09:30 - 30.08.2016 09:45","14849","14546"
"30.08.2016 09:45 - 30.08.2016 10:00","14896","14531"
"30.08.2016 10:00 - 30.08.2016 10:15","14920","14578"
"30.08.2016 10:15 - 30.08.2016 10:30","14956","14617"
"30.08.2016 10:30 - 30.08.2016 10:45","14961","14624"
"30.08.2016 10:45 - 30.08.2016 11:00","14959","14661"
"30.08.2016 11:00 - 30.08.2016 11:15","14977","14601"
"30.08.2016 11:15 - 30.08.2016 11:30","14929","14602"
"30.08.2016 11:30 - 30.08.2016 11:45","14843","14665"
"30.08.2016 11:45 - 30.08.2016 12:00","14871","14647"
"30.08.2016 12:00 - 30.08.2016 12:15","14911","14612"
"30.08.2016 12:15 - 30.08.2016 12:30","14901","14524"
"30.08.2016 12:30 - 30.08.2016 12:45","14891","14397"
"30.08.2016 12:45 - 30.08.2016 13:00","14837","14433"
"30.08.2016 13:00 - 30.08.2016 13:15","14805","14510"
"30.08.2016 13:15 - 30.08.2016 13:30","14968","14586"
"30.08.2016 13:30 - 30.08.2016 13:45","15008","14568"
"30.08.2016 13:45 - 30.08.2016 14:00","15319","14571"
"30.08.2016 14:00 - 30.08.2016 14:15","15313","14624"
"30.08.2016 14:15 - 30.08.2016 14:30","14936","14601"
"30.08.2016 14:30 - 30.08.2016 14:45","14702","14588"
"30.08.2016 14:45 - 30.08.2016 15:00","14902","14602"
"30.08.2016 15:00 - 30.08.2016 15:15","14874","14573"
"30.08.2016 15:15 - 30.08.2016 15:30","14843","14597"
"30.08.2016 15:30 - 30.08.2016 15:45","14867","14633"
"30.08.2016 15:45 - 30.08.2016 16:00","14915","14657"
"30.08.2016 16:00 - 30.08.2016 16:15","14784","14612"
"30.08.2016 16:15 - 30.08.2016 16:30","14805","14619"
"30.08.2016 16:30 - 30.08.2016 16:45","14902","14678"
"30.08.2016 16:45 - 30.08.2016 17:00","14925","14761"
"30.08.2016 17:00 - 30.08.2016 17:15","14951","14780"
"30.08.2016 17:15 - 30.08.2016 17:30","14989","14858"
"30.08.2016 17:30 - 30.08.2016 17:45","15152","14814"
"30.08.2016 17:45 - 30.08.2016 18:00","15166","14803"
"30.08.2016 18:00 - 30.08.2016 18:15","15046","14433"
"30.08.2016 18:15 - 30.08.2016 18:30","14777","14206"
"30.08.2016 18:30 - 30.08.2016 18:45","14628","14094"
"30.08.2016 18:45 - 30.08.2016 19:00","14582","14079"
"30.08.2016 19:00 - 30.08.2016 19:15","14537","13986"
"30.08.2016 19:15 - 30.08.2016 19:30","14468","13909"
"30.08.2016 19:30 - 30.08.2016 19:45","14408","13831"
"30.08.2016 19:45 - 30.08.2016 20:00","14278","13831"
"30.08.2016 20:00 - 30.08.2016 20:15","14361","13740"
"30.08.2016 20:15 - 30.08.2016 20:30","14427","13694"
"30.08.2016 20:30 - 30.08.2016 20:45","14322","13839"
"30.08.2016 20:45 - 30.08.2016 21:00","14307","14107"
"30.08.2016 21:00 - 30.08.2016 21:15","14458","14133"
"30.08.2016 21:15 - 30.08.2016 21:30","14767","14035"
"30.08.2016 21:30 - 30.08.2016 21:45","14982","13867"
"30.08.2016 21:45 - 30.08.2016 22:00","14998","13664"
"30.08.2016 22:00 - 30.08.2016 22:15","14912","13371"
"30.08.2016 22:15 - 30.08.2016 22:30","14793","13172"
"30.08.2016 22:30 - 30.08.2016 22:45","14573","12873"
"30.08.2016 22:45 - 30.08.2016 23:00","14274","12643"
"30.08.2016 23:00 - 30.08.2016 23:15","14037","12532"
"30.08.2016 23:15 - 30.08.2016 23:30","13945","12326"
"30.08.2016 23:30 - 30.08.2016 23:45","13673","12052"
"30.08.2016 23:45 - 31.08.2016 00:00","13420","11780"
"31.08.2016 00:00 - 31.08.2016 00:15","12430","11508"
"31.08.2016 00:15 - 31.08.2016 00:30","12147","11291"
"31.08.2016 00:30 - 31.08.2016 00:45","11841","11104"
"31.08.2016 00:45 - 31.08.2016 01:00","11626","10916"
"31.08.2016 01:00 - 31.08.2016 01:15","11456","10707"
"31.08.2016 01:15 - 31.08.2016 01:30","11283","10527"
"31.08.2016 01:30 - 31.08.2016 01:45","11061","10416"
"31.08.2016 01:45 - 31.08.2016 02:00","10848","10360"
"31.08.2016 02:00 - 31.08.2016 02:15","10817","10246"
"31.08.2016 02:15 - 31.08.2016 02:30","10763","10160"
"31.08.2016 02:30 - 31.08.2016 02:45","10710","10156"
"31.08.2016 02:45 - 31.08.2016 03:00","10680","10113"
"31.08.2016 03:00 - 31.08.2016 03:15","10654","10141"
"31.08.2016 03:15 - 31.08.2016 03:30","10639","10153"
"31.08.2016 03:30 - 31.08.2016 03:45","10599","10089"
"31.08.2016 03:45 - 31.08.2016 04:00","10590","10082"
"31.08.2016 04:00 - 31.08.2016 04:15","10598","10093"
"31.08.2016 04:15 - 31.08.2016 04:30","10618","10099"
"31.08.2016 04:30 - 31.08.2016 04:45","10634","10123"
"31.08.2016 04:45 - 31.08.2016 05:00","10676","10155"
"31.08.2016 05:00 - 31.08.2016 05:15","10752","10271"
"31.08.2016 05:15 - 31.08.2016 05:30","10846","10357"
"31.08.2016 05:30 - 31.08.2016 05:45","10987","10520"
"31.08.2016 05:45 - 31.08.2016 06:00","11149","10759"
"31.08.2016 06:00 - 31.08.2016 06:15","11384","10972"
"31.08.2016 06:15 - 31.08.2016 06:30","11654","11371"
"31.08.2016 06:30 - 31.08.2016 06:45","11909","11573"
"31.08.2016 06:45 - 31.08.2016 07:00","12141","11770"
"31.08.2016 07:00 - 31.08.2016 07:15","12442","12323"
"31.08.2016 07:15 - 31.08.2016 07:30","12839","12727"
"31.08.2016 07:30 - 31.08.2016 07:45","13193","13124"
"31.08.2016 07:45 - 31.08.2016 08:00","13492","13480"
"31.08.2016 08:00 - 31.08.2016 08:15","13686","13818"
"31.08.2016 08:15 - 31.08.2016 08:30","13903","14070"
"31.08.2016 08:30 - 31.08.2016 08:45","14150","14245"
"31.08.2016 08:45 - 31.08.2016 09:00","14354","14400"
"31.08.2016 09:00 - 31.08.2016 09:15","14485","14569"
"31.08.2016 09:15 - 31.08.2016 09:30","14624","14628"
"31.08.2016 09:30 - 31.08.2016 09:45","14719","14620"
"31.08.2016 09:45 - 31.08.2016 10:00","14775","14684"
"31.08.2016 10:00 - 31.08.2016 10:15","14838","14639"
"31.08.2016 10:15 - 31.08.2016 10:30","14881","14652"
"31.08.2016 10:30 - 31.08.2016 10:45","14904","14640"
"31.08.2016 10:45 - 31.08.2016 11:00","14895","14659"
"31.08.2016 11:00 - 31.08.2016 11:15","14924","14663"
"31.08.2016 11:15 - 31.08.2016 11:30","14933","14642"
"31.08.2016 11:30 - 31.08.2016 11:45","14917","14690"
"31.08.2016 11:45 - 31.08.2016 12:00","14918","14697"
"31.08.2016 12:00 - 31.08.2016 12:15","14917","14650"
"31.08.2016 12:15 - 31.08.2016 12:30","14833","14568"
"31.08.2016 12:30 - 31.08.2016 12:45","14750","14478"
"31.08.2016 12:45 - 31.08.2016 13:00","14680","14476"
"31.08.2016 13:00 - 31.08.2016 13:15","14725","14560"
"31.08.2016 13:15 - 31.08.2016 13:30","14803","14632"
"31.08.2016 13:30 - 31.08.2016 13:45","14837","14630"
"31.08.2016 13:45 - 31.08.2016 14:00","14859","14651"
"31.08.2016 14:00 - 31.08.2016 14:15","14852","14611"
"31.08.2016 14:15 - 31.08.2016 14:30","14829","14593"
"31.08.2016 14:30 - 31.08.2016 14:45","14803","14578"
"31.08.2016 14:45 - 31.08.2016 15:00","14807","14610"
"31.08.2016 15:00 - 31.08.2016 15:15","14834","14585"
"31.08.2016 15:15 - 31.08.2016 15:30","14822","14624"
"31.08.2016 15:30 - 31.08.2016 15:45","14849","14690"
"31.08.2016 15:45 - 31.08.2016 16:00","14904","14712"
"31.08.2016 16:00 - 31.08.2016 16:15","14912","14737"
"31.08.2016 16:15 - 31.08.2016 16:30","14910","14752"
"31.08.2016 16:30 - 31.08.2016 16:45","14930","14769"
"31.08.2016 16:45 - 31.08.2016 17:00","14985","14897"
"31.08.2016 17:00 - 31.08.2016 17:15","15053","14884"
"31.08.2016 17:15 - 31.08.2016 17:30","15103","14993"
"31.08.2016 17:30 - 31.08.2016 17:45","15140","14976"
"31.08.2016 17:45 - 31.08.2016 18:00","15120","14933"
"31.08.2016 18:00 - 31.08.2016 18:15","15003","14589"
"31.08.2016 18:15 - 31.08.2016 18:30","14673","14354"
"31.08.2016 18:30 - 31.08.2016 18:45","14458","14233"
"31.08.2016 18:45 - 31.08.2016 19:00","14455","14272"
"31.08.2016 19:00 - 31.08.2016 19:15","14481","14124"
"31.08.2016 19:15 - 31.08.2016 19:30","14437","14045"
"31.08.2016 19:30 - 31.08.2016 19:45","14320","13929"
"31.08.2016 19:45 - 31.08.2016 20:00","14230","13921"
"31.08.2016 20:00 - 31.08.2016 20:15","14188","13790"
"31.08.2016 20:15 - 31.08.2016 20:30","14131","13765"
"31.08.2016 20:30 - 31.08.2016 20:45","14112","13974"
"31.08.2016 20:45 - 31.08.2016 21:00","14098","14284"
"31.08.2016 21:00 - 31.08.2016 21:15","14176","14233"
"31.08.2016 21:15 - 31.08.2016 21:30","14388","14102"
"31.08.2016 21:30 - 31.08.2016 21:45","14475","13902"
"31.08.2016 21:45 - 31.08.2016 22:00","14385","13652"
"31.08.2016 22:00 - 31.08.2016 22:15","14170","13412"
"31.08.2016 22:15 - 31.08.2016 22:30","13994","13194"
"31.08.2016 22:30 - 31.08.2016 22:45","13781","12919"
"31.08.2016 22:45 - 31.08.2016 23:00","13556","12609"
"31.08.2016 23:00 - 31.08.2016 23:15","13429","12550"
"31.08.2016 23:15 - 31.08.2016 23:30","13319","12282"
"31.08.2016 23:30 - 31.08.2016 23:45","13086","12054"
"31.08.2016 23:45 - 01.09.2016 00:00","12826","11818"
"01.09.2016 00:00 - 01.09.2016 00:15","12577","11567"
"01.09.2016 00:15 - 01.09.2016 00:30","12308","11320"
"01.09.2016 00:30 - 01.09.2016 00:45","12076","11037"
"01.09.2016 00:45 - 01.09.2016 01:00","11883","10852"
"01.09.2016 01:00 - 01.09.2016 01:15","11682","10687"
"01.09.2016 01:15 - 01.09.2016 01:30","11512","10596"
"01.09.2016 01:30 - 01.09.2016 01:45","11368","10480"
"01.09.2016 01:45 - 01.09.2016 02:00","11244","10370"
"01.09.2016 02:00 - 01.09.2016 02:15","11132","10335"
"01.09.2016 02:15 - 01.09.2016 02:30","11017","10282"
"01.09.2016 02:30 - 01.09.2016 02:45","10953","10268"
"01.09.2016 02:45 - 01.09.2016 03:00","10907","10214"
"01.09.2016 03:00 - 01.09.2016 03:15","10866","10229"
"01.09.2016 03:15 - 01.09.2016 03:30","10841","10206"
"01.09.2016 03:30 - 01.09.2016 03:45","10827","10150"
"01.09.2016 03:45 - 01.09.2016 04:00","10808","10142"
"01.09.2016 04:00 - 01.09.2016 04:15","10806","10153"
"01.09.2016 04:15 - 01.09.2016 04:30","10804","10175"
"01.09.2016 04:30 - 01.09.2016 04:45","10824","10212"
"01.09.2016 04:45 - 01.09.2016 05:00","10846","10249"
"01.09.2016 05:00 - 01.09.2016 05:15","10927","10338"
"01.09.2016 05:15 - 01.09.2016 05:30","11016","10447"
"01.09.2016 05:30 - 01.09.2016 05:45","11153","10628"
"01.09.2016 05:45 - 01.09.2016 06:00","11366","10865"
"01.09.2016 06:00 - 01.09.2016 06:15","11620","11238"
"01.09.2016 06:15 - 01.09.2016 06:30","11875","11648"
"01.09.2016 06:30 - 01.09.2016 06:45","12100","11837"
"01.09.2016 06:45 - 01.09.2016 07:00","12377","12043"
"01.09.2016 07:00 - 01.09.2016 07:15","12722","12610"
"01.09.2016 07:15 - 01.09.2016 07:30","13039","13053"
"01.09.2016 07:30 - 01.09.2016 07:45","13420","13445"
"01.09.2016 07:45 - 01.09.2016 08:00","13749","13847"
"01.09.2016 08:00 - 01.09.2016 08:15","14088","14174"
"01.09.2016 08:15 - 01.09.2016 08:30","14368","14475"
"01.09.2016 08:30 - 01.09.2016 08:45","14601","14689"
"01.09.2016 08:45 - 01.09.2016 09:00","14835","14876"
"01.09.2016 09:00 - 01.09.2016 09:15","15001","15009"
"01.09.2016 09:15 - 01.09.2016 09:30","15099","15067"
"01.09.2016 09:30 - 01.09.2016 09:45","15176","15100"
"01.09.2016 09:45 - 01.09.2016 10:00","15306","15215"
"01.09.2016 10:00 - 01.09.2016 10:15","15356","15168"
"01.09.2016 10:15 - 01.09.2016 10:30","15374","15140"
"01.09.2016 10:30 - 01.09.2016 10:45","15331","15215"
"01.09.2016 10:45 - 01.09.2016 11:00","15373","15189"
"01.09.2016 11:00 - 01.09.2016 11:15","15403","15235"
"01.09.2016 11:15 - 01.09.2016 11:30","15485","15230"
"01.09.2016 11:30 - 01.09.2016 11:45","15528","15221"
"01.09.2016 11:45 - 01.09.2016 12:00","15542","15213"
"01.09.2016 12:00 - 01.09.2016 12:15","15545","15066"
"01.09.2016 12:15 - 01.09.2016 12:30","15516","14956"
"01.09.2016 12:30 - 01.09.2016 12:45","15483","14829"
"01.09.2016 12:45 - 01.09.2016 13:00","15435","14803"
"01.09.2016 13:00 - 01.09.2016 13:15","15485","14878"
"01.09.2016 13:15 - 01.09.2016 13:30","15551","14951"
"01.09.2016 13:30 - 01.09.2016 13:45","15547","14904"
"01.09.2016 13:45 - 01.09.2016 14:00","15507","14929"
"01.09.2016 14:00 - 01.09.2016 14:15","15429","14910"
"01.09.2016 14:15 - 01.09.2016 14:30","15787","14891"
"01.09.2016 14:30 - 01.09.2016 14:45","12816","14824"
"01.09.2016 14:45 - 01.09.2016 15:00","15795","14807"
"01.09.2016 15:00 - 01.09.2016 15:15","15464","14786"
"01.09.2016 15:15 - 01.09.2016 15:30","15499","14780"
"01.09.2016 15:30 - 01.09.2016 15:45","15567","14791"
"01.09.2016 15:45 - 01.09.2016 16:00","15530","14809"
"01.09.2016 16:00 - 01.09.2016 16:15","15505","14849"
"01.09.2016 16:15 - 01.09.2016 16:30","15541","14824"
"01.09.2016 16:30 - 01.09.2016 16:45","15471","14827"
"01.09.2016 16:45 - 01.09.2016 17:00","15511","14895"
"01.09.2016 17:00 - 01.09.2016 17:15","15621","14905"
"01.09.2016 17:15 - 01.09.2016 17:30","15607","14950"
"01.09.2016 17:30 - 01.09.2016 17:45","15755","14921"
"01.09.2016 17:45 - 01.09.2016 18:00","15731","14861"
"01.09.2016 18:00 - 01.09.2016 18:15","15652","14598"
"01.09.2016 18:15 - 01.09.2016 18:30","15431","14433"
"01.09.2016 18:30 - 01.09.2016 18:45","15313","14339"
"01.09.2016 18:45 - 01.09.2016 19:00","15268","14319"
"01.09.2016 19:00 - 01.09.2016 19:15","15249","14249"
"01.09.2016 19:15 - 01.09.2016 19:30","15250","14166"
"01.09.2016 19:30 - 01.09.2016 19:45","15219","14092"
"01.09.2016 19:45 - 01.09.2016 20:00","15160","14123"
"01.09.2016 20:00 - 01.09.2016 20:15","15130","13999"
"01.09.2016 20:15 - 01.09.2016 20:30","15085","14081"
"01.09.2016 20:30 - 01.09.2016 20:45","15018","14274"
"01.09.2016 20:45 - 01.09.2016 21:00","14976","14505"
"01.09.2016 21:00 - 01.09.2016 21:15","15052","14360"
"01.09.2016 21:15 - 01.09.2016 21:30","15191","14147"
"01.09.2016 21:30 - 01.09.2016 21:45","15138","13991"
"01.09.2016 21:45 - 01.09.2016 22:00","14935","13727"
"01.09.2016 22:00 - 01.09.2016 22:15","14767","13409"
"01.09.2016 22:15 - 01.09.2016 22:30","14554","13146"
"01.09.2016 22:30 - 01.09.2016 22:45","14310","12909"
"01.09.2016 22:45 - 01.09.2016 23:00","14062","12643"
"01.09.2016 23:00 - 01.09.2016 23:15","13895","12544"
"01.09.2016 23:15 - 01.09.2016 23:30","13768","12354"
"01.09.2016 23:30 - 01.09.2016 23:45","13578","12084"
"01.09.2016 23:45 - 02.09.2016 00:00","13288","11812"
"02.09.2016 00:00 - 02.09.2016 00:15","13017","11549"
"02.09.2016 00:15 - 02.09.2016 00:30","12714","11310"
"02.09.2016 00:30 - 02.09.2016 00:45","12420","11072"
"02.09.2016 00:45 - 02.09.2016 01:00","12222","10845"
"02.09.2016 01:00 - 02.09.2016 01:15","12035","10713"
"02.09.2016 01:15 - 02.09.2016 01:30","11829","10585"
"02.09.2016 01:30 - 02.09.2016 01:45","11626","10450"
"02.09.2016 01:45 - 02.09.2016 02:00","11501","10345"
"02.09.2016 02:00 - 02.09.2016 02:15","11423","10314"
"02.09.2016 02:15 - 02.09.2016 02:30","11374","10246"
"02.09.2016 02:30 - 02.09.2016 02:45","11344","10243"
"02.09.2016 02:45 - 02.09.2016 03:00","11282","10193"
"02.09.2016 03:00 - 02.09.2016 03:15","11267","10157"
"02.09.2016 03:15 - 02.09.2016 03:30","11246","10157"
"02.09.2016 03:30 - 02.09.2016 03:45","11252","10086"
"02.09.2016 03:45 - 02.09.2016 04:00","11224","10054"
"02.09.2016 04:00 - 02.09.2016 04:15","11216","10105"
"02.09.2016 04:15 - 02.09.2016 04:30","11217","10109"
"02.09.2016 04:30 - 02.09.2016 04:45","11191","10151"
"02.09.2016 04:45 - 02.09.2016 05:00","11169","10176"
"02.09.2016 05:00 - 02.09.2016 05:15","11228","10241"
"02.09.2016 05:15 - 02.09.2016 05:30","11345","10334"
"02.09.2016 05:30 - 02.09.2016 05:45","11492","10487"
"02.09.2016 05:45 - 02.09.2016 06:00","11683","10701"
"02.09.2016 06:00 - 02.09.2016 06:15","11974","11070"
"02.09.2016 06:15 - 02.09.2016 06:30","12236","11438"
"02.09.2016 06:30 - 02.09.2016 06:45","12497","11737"
"02.09.2016 06:45 - 02.09.2016 07:00","12759","11960"
"02.09.2016 07:00 - 02.09.2016 07:15","13064","12413"
"02.09.2016 07:15 - 02.09.2016 07:30","13374","12792"
"02.09.2016 07:30 - 02.09.2016 07:45","13716","13231"
"02.09.2016 07:45 - 02.09.2016 08:00","14098","13625"
"02.09.2016 08:00 - 02.09.2016 08:15","14449","13967"
"02.09.2016 08:15 - 02.09.2016 08:30","14682","14202"
"02.09.2016 08:30 - 02.09.2016 08:45","14928","14384"
"02.09.2016 08:45 - 02.09.2016 09:00","15138","14590"
"02.09.2016 09:00 - 02.09.2016 09:15","15305","14727"
"02.09.2016 09:15 - 02.09.2016 09:30","15408","14817"
"02.09.2016 09:30 - 02.09.2016 09:45","15499","14791"
"02.09.2016 09:45 - 02.09.2016 10:00","15627","14792"
"02.09.2016 10:00 - 02.09.2016 10:15","15700","14814"
"02.09.2016 10:15 - 02.09.2016 10:30","15756","14814"
"02.09.2016 10:30 - 02.09.2016 10:45","15782","14811"
"02.09.2016 10:45 - 02.09.2016 11:00","15794","14853"
"02.09.2016 11:00 - 02.09.2016 11:15","15823","14871"
"02.09.2016 11:15 - 02.09.2016 11:30","15885","14823"
"02.09.2016 11:30 - 02.09.2016 11:45","15883","14850"
"02.09.2016 11:45 - 02.09.2016 12:00","15864","14872"
"02.09.2016 12:00 - 02.09.2016 12:15","15792","14765"
"02.09.2016 12:15 - 02.09.2016 12:30","15709","14760"
"02.09.2016 12:30 - 02.09.2016 12:45","15763","14707"
"02.09.2016 12:45 - 02.09.2016 13:00","15700","14690"
"02.09.2016 13:00 - 02.09.2016 13:15","15620","14705"
"02.09.2016 13:15 - 02.09.2016 13:30","15660","14749"
"02.09.2016 13:30 - 02.09.2016 13:45","15663","14719"
"02.09.2016 13:45 - 02.09.2016 14:00","15622","14748"
"02.09.2016 14:00 - 02.09.2016 14:15","15559","14709"
"02.09.2016 14:15 - 02.09.2016 14:30","15501","14710"
"02.09.2016 14:30 - 02.09.2016 14:45","15443","14715"
"02.09.2016 14:45 - 02.09.2016 15:00","15423","14708"
"02.09.2016 15:00 - 02.09.2016 15:15","15415","14678"
"02.09.2016 15:15 - 02.09.2016 15:30","15352","14643"
"02.09.2016 15:30 - 02.09.2016 15:45","15331","14672"
"02.09.2016 15:45 - 02.09.2016 16:00","15377","14645"
"02.09.2016 16:00 - 02.09.2016 16:15","15385","14645"
"02.09.2016 16:15 - 02.09.2016 16:30","15370","14640"
"02.09.2016 16:30 - 02.09.2016 16:45","15338","14616"
"02.09.2016 16:45 - 02.09.2016 17:00","15411","14655"
"02.09.2016 17:00 - 02.09.2016 17:15","15457","14659"
"02.09.2016 17:15 - 02.09.2016 17:30","15486","14724"
"02.09.2016 17:30 - 02.09.2016 17:45","15562","14742"
