"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"14.02.2017 17:15 - 14.02.2017 17:30","19003","16575"
"14.02.2017 17:30 - 14.02.2017 17:45","19192","16664"
"14.02.2017 17:45 - 14.02.2017 18:00","19446","16828"
"14.02.2017 18:00 - 14.02.2017 18:15","19301","16927"
"14.02.2017 18:15 - 14.02.2017 18:30","18535","17021"
"14.02.2017 18:30 - 14.02.2017 18:45","18314","17005"
"14.02.2017 18:45 - 14.02.2017 19:00","18245","16975"
"14.02.2017 19:00 - 14.02.2017 19:15","18078","16837"
"14.02.2017 19:15 - 14.02.2017 19:30","17904","16693"
"14.02.2017 19:30 - 14.02.2017 19:45","17621","16537"
"14.02.2017 19:45 - 14.02.2017 20:00","17482","16468"
"14.02.2017 20:00 - 14.02.2017 20:15","17360","16189"
"14.02.2017 20:15 - 14.02.2017 20:30","17117","15969"
"14.02.2017 20:30 - 14.02.2017 20:45","16905","15733"
"14.02.2017 20:45 - 14.02.2017 21:00","16681","15497"
"14.02.2017 21:00 - 14.02.2017 21:15","16429","15169"
"14.02.2017 21:15 - 14.02.2017 21:30","16170","14918"
"14.02.2017 21:30 - 14.02.2017 21:45","15887","14659"
"14.02.2017 21:45 - 14.02.2017 22:00","15626","14414"
"14.02.2017 22:00 - 14.02.2017 22:15","15385","14015"
"14.02.2017 22:15 - 14.02.2017 22:30","15153","13797"
"14.02.2017 22:30 - 14.02.2017 22:45","14951","13500"
"14.02.2017 22:45 - 14.02.2017 23:00","14310","13199"
"14.02.2017 23:00 - 14.02.2017 23:15","14117","12988"
"14.02.2017 23:15 - 14.02.2017 23:30","14047","12688"
"14.02.2017 23:30 - 14.02.2017 23:45","13822","12455"
"14.02.2017 23:45 - 15.02.2017 00:00","13529","12247"
"15.02.2017 00:00 - 15.02.2017 00:15","12657","12059"
"15.02.2017 00:15 - 15.02.2017 00:30","12646","11900"
"15.02.2017 00:30 - 15.02.2017 00:45","12567","11738"
"15.02.2017 00:45 - 15.02.2017 01:00","12392","11543"
"15.02.2017 01:00 - 15.02.2017 01:15","12242","11375"
"15.02.2017 01:15 - 15.02.2017 01:30","12123","11268"
"15.02.2017 01:30 - 15.02.2017 01:45","11998","11177"
"15.02.2017 01:45 - 15.02.2017 02:00","11882","11116"
"15.02.2017 02:00 - 15.02.2017 02:15","12034","11039"
"15.02.2017 02:15 - 15.02.2017 02:30","11947","10997"
"15.02.2017 02:30 - 15.02.2017 02:45","11760","10927"
"15.02.2017 02:45 - 15.02.2017 03:00","11798","10919"
"15.02.2017 03:00 - 15.02.2017 03:15","11631","10896"
"15.02.2017 03:15 - 15.02.2017 03:30","11612","10889"
"15.02.2017 03:30 - 15.02.2017 03:45","11645","10891"
"15.02.2017 03:45 - 15.02.2017 04:00","11554","10876"
"15.02.2017 04:00 - 15.02.2017 04:15","11618","10885"
"15.02.2017 04:15 - 15.02.2017 04:30","11686","10921"
"15.02.2017 04:30 - 15.02.2017 04:45","11596","10957"
"15.02.2017 04:45 - 15.02.2017 05:00","11631","10998"
"15.02.2017 05:00 - 15.02.2017 05:15","11727","11164"
"15.02.2017 05:15 - 15.02.2017 05:30","11872","11303"
"15.02.2017 05:30 - 15.02.2017 05:45","12085","11550"
"15.02.2017 05:45 - 15.02.2017 06:00","12359","11787"
"15.02.2017 06:00 - 15.02.2017 06:15","12664","12371"
"15.02.2017 06:15 - 15.02.2017 06:30","13151","12829"
"15.02.2017 06:30 - 15.02.2017 06:45","13661","13366"
"15.02.2017 06:45 - 15.02.2017 07:00","14237","13907"
"15.02.2017 07:00 - 15.02.2017 07:15","14858","14647"
"15.02.2017 07:15 - 15.02.2017 07:30","15635","15341"
"15.02.2017 07:30 - 15.02.2017 07:45","16395","15789"
"15.02.2017 07:45 - 15.02.2017 08:00","16899","16091"
"15.02.2017 08:00 - 15.02.2017 08:15","17389","16314"
"15.02.2017 08:15 - 15.02.2017 08:30","17740","16457"
"15.02.2017 08:30 - 15.02.2017 08:45","17889","16592"
"15.02.2017 08:45 - 15.02.2017 09:00","18110","16731"
"15.02.2017 09:00 - 15.02.2017 09:15","18312","16780"
"15.02.2017 09:15 - 15.02.2017 09:30","18428","16779"
"15.02.2017 09:30 - 15.02.2017 09:45","15947","16711"
"15.02.2017 09:45 - 15.02.2017 10:00","13317","16631"
"15.02.2017 10:00 - 15.02.2017 10:15","16975","16528"
"15.02.2017 10:15 - 15.02.2017 10:30","18506","16376"
"15.02.2017 10:30 - 15.02.2017 10:45","18519","16260"
"15.02.2017 10:45 - 15.02.2017 11:00","18524","16139"
"15.02.2017 11:00 - 15.02.2017 11:15","18530","16027"
"15.02.2017 11:15 - 15.02.2017 11:30","18538","15922"
"15.02.2017 11:30 - 15.02.2017 11:45","18537","15784"
"15.02.2017 11:45 - 15.02.2017 12:00","18526","15689"
"15.02.2017 12:00 - 15.02.2017 12:15","18473","15562"
"15.02.2017 12:15 - 15.02.2017 12:30","18352","15356"
"15.02.2017 12:30 - 15.02.2017 12:45","18255","15302"
"15.02.2017 12:45 - 15.02.2017 13:00","18201","15276"
"15.02.2017 13:00 - 15.02.2017 13:15","18237","15332"
"15.02.2017 13:15 - 15.02.2017 13:30","17759","15410"
"15.02.2017 13:30 - 15.02.2017 13:45","16480","15407"
"15.02.2017 13:45 - 15.02.2017 14:00","18359","15427"
"15.02.2017 14:00 - 15.02.2017 14:15","18309","15429"
"15.02.2017 14:15 - 15.02.2017 14:30","18421","15432"
"15.02.2017 14:30 - 15.02.2017 14:45","18679","15489"
"15.02.2017 14:45 - 15.02.2017 15:00","18308","15501"
"15.02.2017 15:00 - 15.02.2017 15:15","18264","15553"
"15.02.2017 15:15 - 15.02.2017 15:30","18182","15666"
"15.02.2017 15:30 - 15.02.2017 15:45","18162","15775"
"15.02.2017 15:45 - 15.02.2017 16:00","18156","15880"
"15.02.2017 16:00 - 15.02.2017 16:15","18085","15932"
"15.02.2017 16:15 - 15.02.2017 16:30","18013","15958"
"15.02.2017 16:30 - 15.02.2017 16:45","18024","16034"
"15.02.2017 16:45 - 15.02.2017 17:00","18128","16171"
"15.02.2017 17:00 - 15.02.2017 17:15","18281","16257"
"15.02.2017 17:15 - 15.02.2017 17:30","18396","16424"
"15.02.2017 17:30 - 15.02.2017 17:45","18703","16580"
"15.02.2017 17:45 - 15.02.2017 18:00","18808","16747"
"15.02.2017 18:00 - 15.02.2017 18:15","18573","16759"
"15.02.2017 18:15 - 15.02.2017 18:30","18146","16957"
"15.02.2017 18:30 - 15.02.2017 18:45","17899","16885"
"15.02.2017 18:45 - 15.02.2017 19:00","17739","16867"
"15.02.2017 19:00 - 15.02.2017 19:15","17605","16723"
"15.02.2017 19:15 - 15.02.2017 19:30","17390","16588"
"15.02.2017 19:30 - 15.02.2017 19:45","17184","16467"
"15.02.2017 19:45 - 15.02.2017 20:00","16989","16353"
"15.02.2017 20:00 - 15.02.2017 20:15","16751","16056"
"15.02.2017 20:15 - 15.02.2017 20:30","16514","15859"
"15.02.2017 20:30 - 15.02.2017 20:45","16306","15620"
"15.02.2017 20:45 - 15.02.2017 21:00","16150","15390"
"15.02.2017 21:00 - 15.02.2017 21:15","15857","15095"
"15.02.2017 21:15 - 15.02.2017 21:30","15708","14884"
"15.02.2017 21:30 - 15.02.2017 21:45","15428","14614"
"15.02.2017 21:45 - 15.02.2017 22:00","15058","14342"
"15.02.2017 22:00 - 15.02.2017 22:15","14741","13936"
"15.02.2017 22:15 - 15.02.2017 22:30","14474","13651"
"15.02.2017 22:30 - 15.02.2017 22:45","14202","13338"
"15.02.2017 22:45 - 15.02.2017 23:00","13887","13084"
"15.02.2017 23:00 - 15.02.2017 23:15","13752","12917"
"15.02.2017 23:15 - 15.02.2017 23:30","13700","12638"
"15.02.2017 23:30 - 15.02.2017 23:45","13361","12325"
"15.02.2017 23:45 - 16.02.2017 00:00","13038","12068"
"16.02.2017 00:00 - 16.02.2017 00:15","12836","11908"
"16.02.2017 00:15 - 16.02.2017 00:30","12813","11722"
"16.02.2017 00:30 - 16.02.2017 00:45","12691","11613"
"16.02.2017 00:45 - 16.02.2017 01:00","12499","11450"
"16.02.2017 01:00 - 16.02.2017 01:15","12285","11347"
"16.02.2017 01:15 - 16.02.2017 01:30","12148","11192"
"16.02.2017 01:30 - 16.02.2017 01:45","12019","11101"
"16.02.2017 01:45 - 16.02.2017 02:00","11889","10991"
"16.02.2017 02:00 - 16.02.2017 02:15","11831","10927"
"16.02.2017 02:15 - 16.02.2017 02:30","11727","10877"
"16.02.2017 02:30 - 16.02.2017 02:45","11679","10833"
"16.02.2017 02:45 - 16.02.2017 03:00","11644","10806"
"16.02.2017 03:00 - 16.02.2017 03:15","11629","10821"
"16.02.2017 03:15 - 16.02.2017 03:30","11631","10761"
"16.02.2017 03:30 - 16.02.2017 03:45","11629","10788"
"16.02.2017 03:45 - 16.02.2017 04:00","11634","10801"
"16.02.2017 04:00 - 16.02.2017 04:15","11630","10825"
"16.02.2017 04:15 - 16.02.2017 04:30","11691","10874"
"16.02.2017 04:30 - 16.02.2017 04:45","11744","10892"
"16.02.2017 04:45 - 16.02.2017 05:00","11755","10957"
"16.02.2017 05:00 - 16.02.2017 05:15","11844","11058"
"16.02.2017 05:15 - 16.02.2017 05:30","12015","11240"
"16.02.2017 05:30 - 16.02.2017 05:45","12198","11432"
"16.02.2017 05:45 - 16.02.2017 06:00","12528","11751"
"16.02.2017 06:00 - 16.02.2017 06:15","12924","12194"
"16.02.2017 06:15 - 16.02.2017 06:30","13393","12690"
"16.02.2017 06:30 - 16.02.2017 06:45","14005","13203"
"16.02.2017 06:45 - 16.02.2017 07:00","14564","13778"
"16.02.2017 07:00 - 16.02.2017 07:15","15017","14566"
"16.02.2017 07:15 - 16.02.2017 07:30","15836","15216"
"16.02.2017 07:30 - 16.02.2017 07:45","16485","15707"
"16.02.2017 07:45 - 16.02.2017 08:00","17706","15977"
"16.02.2017 08:00 - 16.02.2017 08:15","19815","16249"
"16.02.2017 08:15 - 16.02.2017 08:30","19982","16333"
"16.02.2017 08:30 - 16.02.2017 08:45","17882","16575"
"16.02.2017 08:45 - 16.02.2017 09:00","18109","16719"
"16.02.2017 09:00 - 16.02.2017 09:15","18235","16826"
"16.02.2017 09:15 - 16.02.2017 09:30","18341","16875"
"16.02.2017 09:30 - 16.02.2017 09:45","16795","16836"
"16.02.2017 09:45 - 16.02.2017 10:00","15213","16845"
"16.02.2017 10:00 - 16.02.2017 10:15","18440","16888"
"16.02.2017 10:15 - 16.02.2017 10:30","18402","16872"
"16.02.2017 10:30 - 16.02.2017 10:45","18376","16907"
"16.02.2017 10:45 - 16.02.2017 11:00","18372","16936"
"16.02.2017 11:00 - 16.02.2017 11:15","18322","16938"
"16.02.2017 11:15 - 16.02.2017 11:30","18246","16890"
"16.02.2017 11:30 - 16.02.2017 11:45","18149","16909"
"16.02.2017 11:45 - 16.02.2017 12:00","18096","16907"
"16.02.2017 12:00 - 16.02.2017 12:15","18068","16740"
"16.02.2017 12:15 - 16.02.2017 12:30","17946","16559"
"16.02.2017 12:30 - 16.02.2017 12:45","17770","16402"
"16.02.2017 12:45 - 16.02.2017 13:00","17656","16277"
"16.02.2017 13:00 - 16.02.2017 13:15","17686","16246"
"16.02.2017 13:15 - 16.02.2017 13:30","17758","16272"
"16.02.2017 13:30 - 16.02.2017 13:45","17741","16214"
"16.02.2017 13:45 - 16.02.2017 14:00","17710","16158"
"16.02.2017 14:00 - 16.02.2017 14:15","17701","16134"
"16.02.2017 14:15 - 16.02.2017 14:30","17663","16117"
"16.02.2017 14:30 - 16.02.2017 14:45","17665","16160"
"16.02.2017 14:45 - 16.02.2017 15:00","17666","16121"
"16.02.2017 15:00 - 16.02.2017 15:15","17654","16054"
"16.02.2017 15:15 - 16.02.2017 15:30","17681","16107"
"16.02.2017 15:30 - 16.02.2017 15:45","17713","16239"
"16.02.2017 15:45 - 16.02.2017 16:00","17797","16313"
"16.02.2017 16:00 - 16.02.2017 16:15","17777","16346"
"16.02.2017 16:15 - 16.02.2017 16:30","17776","16440"
"16.02.2017 16:30 - 16.02.2017 16:45","17771","16500"
"16.02.2017 16:45 - 16.02.2017 17:00","17793","16668"
"16.02.2017 17:00 - 16.02.2017 17:15","17856","16717"
"16.02.2017 17:15 - 16.02.2017 17:30","17948","16832"
"16.02.2017 17:30 - 16.02.2017 17:45","18252","16920"
"16.02.2017 17:45 - 16.02.2017 18:00","18499","17124"
"16.02.2017 18:00 - 16.02.2017 18:15","18447","17072"
"16.02.2017 18:15 - 16.02.2017 18:30","18012","17222"
"16.02.2017 18:30 - 16.02.2017 18:45","17794","17203"
"16.02.2017 18:45 - 16.02.2017 19:00","17681","17161"
"16.02.2017 19:00 - 16.02.2017 19:15","17552","17081"
"16.02.2017 19:15 - 16.02.2017 19:30","17367","16910"
"16.02.2017 19:30 - 16.02.2017 19:45","17221","16791"
"16.02.2017 19:45 - 16.02.2017 20:00","17083","16707"
"16.02.2017 20:00 - 16.02.2017 20:15","16888","16410"
"16.02.2017 20:15 - 16.02.2017 20:30","16703","16082"
"16.02.2017 20:30 - 16.02.2017 20:45","16489","15825"
"16.02.2017 20:45 - 16.02.2017 21:00","16218","15636"
"16.02.2017 21:00 - 16.02.2017 21:15","15942","15271"
"16.02.2017 21:15 - 16.02.2017 21:30","15737","14946"
"16.02.2017 21:30 - 16.02.2017 21:45","15484","14700"
"16.02.2017 21:45 - 16.02.2017 22:00","15104","14364"
"16.02.2017 22:00 - 16.02.2017 22:15","14711","14029"
"16.02.2017 22:15 - 16.02.2017 22:30","14436","13730"
"16.02.2017 22:30 - 16.02.2017 22:45","14130","13439"
"16.02.2017 22:45 - 16.02.2017 23:00","13772","13134"
"16.02.2017 23:00 - 16.02.2017 23:15","13582","12976"
"16.02.2017 23:15 - 16.02.2017 23:30","13510","12712"
"16.02.2017 23:30 - 16.02.2017 23:45","13325","12419"
"16.02.2017 23:45 - 17.02.2017 00:00","13057","12133"
"17.02.2017 00:00 - 17.02.2017 00:15","12890","11945"
"17.02.2017 00:15 - 17.02.2017 00:30","12832","11811"
"17.02.2017 00:30 - 17.02.2017 00:45","12701","11690"
"17.02.2017 00:45 - 17.02.2017 01:00","12565","11507"
"17.02.2017 01:00 - 17.02.2017 01:15","12387","11410"
"17.02.2017 01:15 - 17.02.2017 01:30","12217","11291"
"17.02.2017 01:30 - 17.02.2017 01:45","12084","11186"
"17.02.2017 01:45 - 17.02.2017 02:00","11919","11080"
"17.02.2017 02:00 - 17.02.2017 02:15","11840","10975"
"17.02.2017 02:15 - 17.02.2017 02:30","11797","10905"
"17.02.2017 02:30 - 17.02.2017 02:45","11714","10847"
"17.02.2017 02:45 - 17.02.2017 03:00","11678","10859"
"17.02.2017 03:00 - 17.02.2017 03:15","11650","10794"
"17.02.2017 03:15 - 17.02.2017 03:30","11623","10764"
"17.02.2017 03:30 - 17.02.2017 03:45","11604","10703"
"17.02.2017 03:45 - 17.02.2017 04:00","11589","10687"
"17.02.2017 04:00 - 17.02.2017 04:15","11593","10704"
"17.02.2017 04:15 - 17.02.2017 04:30","11661","10742"
"17.02.2017 04:30 - 17.02.2017 04:45","11683","10787"
"17.02.2017 04:45 - 17.02.2017 05:00","11753","10810"
"17.02.2017 05:00 - 17.02.2017 05:15","11877","10951"
"17.02.2017 05:15 - 17.02.2017 05:30","12053","11057"
"17.02.2017 05:30 - 17.02.2017 05:45","12278","11257"
"17.02.2017 05:45 - 17.02.2017 06:00","12538","11505"
"17.02.2017 06:00 - 17.02.2017 06:15","12918","11974"
"17.02.2017 06:15 - 17.02.2017 06:30","13303","12464"
"17.02.2017 06:30 - 17.02.2017 06:45","13853","12905"
"17.02.2017 06:45 - 17.02.2017 07:00","14415","13427"
"17.02.2017 07:00 - 17.02.2017 07:15","15040","14190"
"17.02.2017 07:15 - 17.02.2017 07:30","15664","14845"
"17.02.2017 07:30 - 17.02.2017 07:45","16441","15375"
"17.02.2017 07:45 - 17.02.2017 08:00","16983","15667"
"17.02.2017 08:00 - 17.02.2017 08:15","17499","16027"
"17.02.2017 08:15 - 17.02.2017 08:30","17765","16233"
"17.02.2017 08:30 - 17.02.2017 08:45","18005","16486"
"17.02.2017 08:45 - 17.02.2017 09:00","18249","16677"
"17.02.2017 09:00 - 17.02.2017 09:15","18462","16772"
"17.02.2017 09:15 - 17.02.2017 09:30","18605","16962"
"17.02.2017 09:30 - 17.02.2017 09:45","18695","16998"
"17.02.2017 09:45 - 17.02.2017 10:00","18729","17028"
"17.02.2017 10:00 - 17.02.2017 10:15","18785","17034"
"17.02.2017 10:15 - 17.02.2017 10:30","18750","17010"
"17.02.2017 10:30 - 17.02.2017 10:45","18735","17049"
"17.02.2017 10:45 - 17.02.2017 11:00","18818","16994"
"17.02.2017 11:00 - 17.02.2017 11:15","18984","16940"
"17.02.2017 11:15 - 17.02.2017 11:30","18642","16965"
"17.02.2017 11:30 - 17.02.2017 11:45","18564","16897"
"17.02.2017 11:45 - 17.02.2017 12:00","18505","16930"
"17.02.2017 12:00 - 17.02.2017 12:15","18386","16842"
"17.02.2017 12:15 - 17.02.2017 12:30","18213","16699"
"17.02.2017 12:30 - 17.02.2017 12:45","18082","16593"
"17.02.2017 12:45 - 17.02.2017 13:00","17911","16538"
"17.02.2017 13:00 - 17.02.2017 13:15","17892","16586"
"17.02.2017 13:15 - 17.02.2017 13:30","18001","16635"
"17.02.2017 13:30 - 17.02.2017 13:45","18197","16543"
"17.02.2017 13:45 - 17.02.2017 14:00","18049","16498"
"17.02.2017 14:00 - 17.02.2017 14:15","18030","16389"
"17.02.2017 14:15 - 17.02.2017 14:30","18044","16378"
"17.02.2017 14:30 - 17.02.2017 14:45","18036","16321"
"17.02.2017 14:45 - 17.02.2017 15:00","18051","16278"
"17.02.2017 15:00 - 17.02.2017 15:15","18027","16254"
"17.02.2017 15:15 - 17.02.2017 15:30","18009","16230"
"17.02.2017 15:30 - 17.02.2017 15:45","18021","16288"
"17.02.2017 15:45 - 17.02.2017 16:00","18052","16272"
"17.02.2017 16:00 - 17.02.2017 16:15","18012","16279"
"17.02.2017 16:15 - 17.02.2017 16:30","17946","16273"
"17.02.2017 16:30 - 17.02.2017 16:45","17952","16300"
"17.02.2017 16:45 - 17.02.2017 17:00","17954","16368"
"17.02.2017 17:00 - 17.02.2017 17:15","18049","16425"
"17.02.2017 17:15 - 17.02.2017 17:30","18086","16571"
"17.02.2017 17:30 - 17.02.2017 17:45","18331","16707"
"17.02.2017 17:45 - 17.02.2017 18:00","18451","16745"
"17.02.2017 18:00 - 17.02.2017 18:15","18403","16735"
"17.02.2017 18:15 - 17.02.2017 18:30","17954","16805"
"17.02.2017 18:30 - 17.02.2017 18:45","17724","16715"
"17.02.2017 18:45 - 17.02.2017 19:00","17528","16603"
"17.02.2017 19:00 - 17.02.2017 19:15","17364","16391"
"17.02.2017 19:15 - 17.02.2017 19:30","17067","16202"
"17.02.2017 19:30 - 17.02.2017 19:45","16888","16035"
"17.02.2017 19:45 - 17.02.2017 20:00","16691","15940"
"17.02.2017 20:00 - 17.02.2017 20:15","16509","15652"
"17.02.2017 20:15 - 17.02.2017 20:30","16296","15415"
"17.02.2017 20:30 - 17.02.2017 20:45","16047","15172"
"17.02.2017 20:45 - 17.02.2017 21:00","15750","14942"
"17.02.2017 21:00 - 17.02.2017 21:15","15451","14595"
"17.02.2017 21:15 - 17.02.2017 21:30","15276","14311"
"17.02.2017 21:30 - 17.02.2017 21:45","14886","14042"
"17.02.2017 21:45 - 17.02.2017 22:00","14589","13754"
"17.02.2017 22:00 - 17.02.2017 22:15","14310","13444"
"17.02.2017 22:15 - 17.02.2017 22:30","14113","13191"
"17.02.2017 22:30 - 17.02.2017 22:45","13825","12981"
"17.02.2017 22:45 - 17.02.2017 23:00","13597","12753"
"17.02.2017 23:00 - 17.02.2017 23:15","13420","12635"
"17.02.2017 23:15 - 17.02.2017 23:30","13393","12498"
"17.02.2017 23:30 - 17.02.2017 23:45","13236","12241"
"17.02.2017 23:45 - 18.02.2017 00:00","13004","11965"
"18.02.2017 00:00 - 18.02.2017 00:15","12932","11805"
"18.02.2017 00:15 - 18.02.2017 00:30","12939","11744"
"18.02.2017 00:30 - 18.02.2017 00:45","12835","11623"
"18.02.2017 00:45 - 18.02.2017 01:00","12677","11457"
"18.02.2017 01:00 - 18.02.2017 01:15","12508","11297"
"18.02.2017 01:15 - 18.02.2017 01:30","12223","11167"
"18.02.2017 01:30 - 18.02.2017 01:45","12036","11023"
"18.02.2017 01:45 - 18.02.2017 02:00","11801","10880"
"18.02.2017 02:00 - 18.02.2017 02:15","11634","10820"
"18.02.2017 02:15 - 18.02.2017 02:30","11515","10729"
"18.02.2017 02:30 - 18.02.2017 02:45","11414","10635"
"18.02.2017 02:45 - 18.02.2017 03:00","11333","10567"
"18.02.2017 03:00 - 18.02.2017 03:15","11284","10511"
"18.02.2017 03:15 - 18.02.2017 03:30","11266","10488"
"18.02.2017 03:30 - 18.02.2017 03:45","11228","10462"
"18.02.2017 03:45 - 18.02.2017 04:00","11211","10426"
"18.02.2017 04:00 - 18.02.2017 04:15","11206","10426"
"18.02.2017 04:15 - 18.02.2017 04:30","11238","10429"
"18.02.2017 04:30 - 18.02.2017 04:45","11287","10433"
"18.02.2017 04:45 - 18.02.2017 05:00","11278","10457"
"18.02.2017 05:00 - 18.02.2017 05:15","11306","10491"
"18.02.2017 05:15 - 18.02.2017 05:30","11310","10490"
"18.02.2017 05:30 - 18.02.2017 05:45","11332","10543"
"18.02.2017 05:45 - 18.02.2017 06:00","11413","10628"
"18.02.2017 06:00 - 18.02.2017 06:15","11560","10794"
"18.02.2017 06:15 - 18.02.2017 06:30","11768","11005"
"18.02.2017 06:30 - 18.02.2017 06:45","12008","11179"
"18.02.2017 06:45 - 18.02.2017 07:00","12179","11373"
"18.02.2017 07:00 - 18.02.2017 07:15","12308","11714"
"18.02.2017 07:15 - 18.02.2017 07:30","12552","11977"
"18.02.2017 07:30 - 18.02.2017 07:45","12862","12169"
"18.02.2017 07:45 - 18.02.2017 08:00","13136","12299"
"18.02.2017 08:00 - 18.02.2017 08:15","13351","12622"
"18.02.2017 08:15 - 18.02.2017 08:30","13553","12916"
"18.02.2017 08:30 - 18.02.2017 08:45","13875","13221"
"18.02.2017 08:45 - 18.02.2017 09:00","14164","13502"
"18.02.2017 09:00 - 18.02.2017 09:15","14512","13749"
"18.02.2017 09:15 - 18.02.2017 09:30","14917","13968"
"18.02.2017 09:30 - 18.02.2017 09:45","15197","14168"
"18.02.2017 09:45 - 18.02.2017 10:00","15428","14305"
"18.02.2017 10:00 - 18.02.2017 10:15","15643","14410"
"18.02.2017 10:15 - 18.02.2017 10:30","15762","14430"
"18.02.2017 10:30 - 18.02.2017 10:45","15827","14453"
"18.02.2017 10:45 - 18.02.2017 11:00","15871","14452"
"18.02.2017 11:00 - 18.02.2017 11:15","15908","14387"
"18.02.2017 11:15 - 18.02.2017 11:30","15908","14390"
"18.02.2017 11:30 - 18.02.2017 11:45","15918","14334"
"18.02.2017 11:45 - 18.02.2017 12:00","15890","14286"
"18.02.2017 12:00 - 18.02.2017 12:15","15919","14197"
"18.02.2017 12:15 - 18.02.2017 12:30","15925","14071"
"18.02.2017 12:30 - 18.02.2017 12:45","15851","13900"
"18.02.2017 12:45 - 18.02.2017 13:00","15800","13831"
"18.02.2017 13:00 - 18.02.2017 13:15","15750","13738"
"18.02.2017 13:15 - 18.02.2017 13:30","15718","13638"
"18.02.2017 13:30 - 18.02.2017 13:45","15680","13531"
"18.02.2017 13:45 - 18.02.2017 14:00","15611","13415"
"18.02.2017 14:00 - 18.02.2017 14:15","15602","13339"
"18.02.2017 14:15 - 18.02.2017 14:30","15568","13245"
"18.02.2017 14:30 - 18.02.2017 14:45","15531","13151"
"18.02.2017 14:45 - 18.02.2017 15:00","15505","13120"
"18.02.2017 15:00 - 18.02.2017 15:15","15464","13060"
"18.02.2017 15:15 - 18.02.2017 15:30","15415","13022"
"18.02.2017 15:30 - 18.02.2017 15:45","15393","13080"
"18.02.2017 15:45 - 18.02.2017 16:00","15421","13113"
"18.02.2017 16:00 - 18.02.2017 16:15","15440","13191"
"18.02.2017 16:15 - 18.02.2017 16:30","15392","13280"
"18.02.2017 16:30 - 18.02.2017 16:45","15419","13424"
"18.02.2017 16:45 - 18.02.2017 17:00","15514","13559"
"18.02.2017 17:00 - 18.02.2017 17:15","15646","13680"
"18.02.2017 17:15 - 18.02.2017 17:30","15678","13879"
"18.02.2017 17:30 - 18.02.2017 17:45","15954","14062"
"18.02.2017 17:45 - 18.02.2017 18:00","16254","14272"
"18.02.2017 18:00 - 18.02.2017 18:15","16211","14411"
"18.02.2017 18:15 - 18.02.2017 18:30","15874","14807"
"18.02.2017 18:30 - 18.02.2017 18:45","15666","14912"
"18.02.2017 18:45 - 18.02.2017 19:00","15549","14833"
"18.02.2017 19:00 - 18.02.2017 19:15","15406","14691"
"18.02.2017 19:15 - 18.02.2017 19:30","15303","14599"
"18.02.2017 19:30 - 18.02.2017 19:45","15130","14478"
"18.02.2017 19:45 - 18.02.2017 20:00","15039","14374"
"18.02.2017 20:00 - 18.02.2017 20:15","14877","14190"
"18.02.2017 20:15 - 18.02.2017 20:30","14600","13990"
"18.02.2017 20:30 - 18.02.2017 20:45","14380","13763"
"18.02.2017 20:45 - 18.02.2017 21:00","14122","13608"
