jobid,fold,variant,epoch,batch,total_batches,loss,filename
err_12191775,11,classical,2,0,394,0.0279,err_12191775_11.err
err_12191775,11,classical,2,0,394,0.0247,err_12191775_11.err
err_12191775,11,classical,2,0,394,0.0216,err_12191775_11.err
err_12191775,11,classical,2,0,394,0.0209,err_12191775_11.err
err_12191775,11,classical,2,0,394,0.0267,err_12191775_11.err
err_12191775,11,classical,2,0,394,0.0218,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0218,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0276,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0197,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0203,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0165,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0123,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0133,err_12191775_11.err
err_12191775,11,classical,2,7,394,0.0152,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0152,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0133,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0157,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0136,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0171,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0198,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0231,err_12191775_11.err
err_12191775,11,classical,2,14,394,0.0298,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0298,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0191,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.019,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0145,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0148,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0161,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0172,err_12191775_11.err
err_12191775,11,classical,2,21,394,0.0177,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0177,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0229,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0244,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0295,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0225,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0371,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0245,err_12191775_11.err
err_12191775,11,classical,2,28,394,0.0178,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0178,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.024,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.024,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0259,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0236,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0172,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0154,err_12191775_11.err
err_12191775,11,classical,2,35,394,0.0147,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0147,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0142,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0171,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0115,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0155,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0158,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0151,err_12191775_11.err
err_12191775,11,classical,2,42,394,0.0157,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.0157,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.0134,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.0155,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.00988,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.0108,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.01,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.00982,err_12191775_11.err
err_12191775,11,classical,2,49,394,0.00788,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.00788,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.00951,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.0133,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.00949,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.0101,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.0102,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.0132,err_12191775_11.err
err_12191775,11,classical,2,56,394,0.0141,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0141,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0149,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0159,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0218,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0298,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.029,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0155,err_12191775_11.err
err_12191775,11,classical,2,63,394,0.0369,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0369,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0516,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0172,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0213,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0194,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0146,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0123,err_12191775_11.err
err_12191775,11,classical,2,70,394,0.0141,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0141,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0484,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0415,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0254,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0227,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.0127,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.00931,err_12191775_11.err
err_12191775,11,classical,2,77,394,0.00992,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.00992,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.00872,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.0124,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.0104,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.0118,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.00941,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.00789,err_12191775_11.err
err_12191775,11,classical,2,84,394,0.00949,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.00949,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.0112,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.015,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.0119,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.0221,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.0113,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.0177,err_12191775_11.err
err_12191775,11,classical,2,91,394,0.013,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.013,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0152,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0263,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0212,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0403,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0164,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0186,err_12191775_11.err
err_12191775,11,classical,2,98,394,0.0191,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0191,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0396,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0221,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0197,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0169,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0119,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.00977,err_12191775_11.err
err_12191775,11,classical,2,105,394,0.0127,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0127,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0173,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.00924,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.00963,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0119,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0108,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0146,err_12191775_11.err
err_12191775,11,classical,2,112,394,0.0158,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0158,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0335,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0234,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0154,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0154,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0297,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.0123,err_12191775_11.err
err_12191775,11,classical,2,119,394,0.00924,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.00924,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.00873,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.00984,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.0108,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.0123,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.0215,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.024,err_12191775_11.err
err_12191775,11,classical,2,126,394,0.019,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.019,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0316,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0367,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0524,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0242,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.032,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0301,err_12191775_11.err
err_12191775,11,classical,2,133,394,0.0274,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.0274,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.0206,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.0182,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.00965,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.0101,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.00918,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.00837,err_12191775_11.err
err_12191775,11,classical,2,140,394,0.0199,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0199,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0134,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0336,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.027,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0259,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0134,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.0122,err_12191775_11.err
err_12191775,11,classical,2,147,394,0.01,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.01,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.00877,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.00643,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.00599,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.0107,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.00662,err_12191775_11.err
err_12191775,11,classical,2,154,394,0.00638,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.00638,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.00829,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.00823,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.00881,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.0126,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.0113,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.014,err_12191775_11.err
err_12191775,11,classical,2,161,394,0.0171,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0171,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0114,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.02,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0162,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0166,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0158,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0169,err_12191775_11.err
err_12191775,11,classical,2,168,394,0.0174,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0174,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.016,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0132,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0265,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0112,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0128,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0193,err_12191775_11.err
err_12191775,11,classical,2,175,394,0.0126,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0126,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.00896,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0071,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0115,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.00771,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0127,err_12191775_11.err
err_12191775,11,classical,2,182,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.00693,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0145,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.011,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0201,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0138,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0189,err_12191775_11.err
err_12191775,11,classical,2,189,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0116,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0206,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0333,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0122,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.011,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0311,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0228,err_12191775_11.err
err_12191775,11,classical,2,196,394,0.0409,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0409,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0422,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0741,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0142,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0185,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0314,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0299,err_12191775_11.err
err_12191775,11,classical,2,203,394,0.0151,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0151,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0169,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.00994,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0105,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0183,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0198,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.0139,err_12191775_11.err
err_12191775,11,classical,2,210,394,0.00746,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.00746,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.023,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.00904,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.0126,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.0103,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.00703,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.0144,err_12191775_11.err
err_12191775,11,classical,2,217,394,0.0136,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0136,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0196,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0402,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0398,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0132,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0153,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0099,err_12191775_11.err
err_12191775,11,classical,2,224,394,0.0102,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0102,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0135,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0159,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.011,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.011,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0163,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0154,err_12191775_11.err
err_12191775,11,classical,2,231,394,0.0359,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0359,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0449,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.018,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0172,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0158,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0135,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0124,err_12191775_11.err
err_12191775,11,classical,2,238,394,0.0202,err_12191775_11.err
err_12191775,11,classical,2,245,394,0.0202,err_12191775_11.err
err_12191775,11,classical,2,245,394,0.0143,err_12191775_11.err
err_12191775,11,classical,2,245,394,0.0156,err_12191775_11.err
