"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"27.07.2024 19:30 - 27.07.2024 19:45","10655","11591"
"27.07.2024 19:45 - 27.07.2024 20:00","10830","11607"
"27.07.2024 20:00 - 27.07.2024 20:15","11010","11627"
"27.07.2024 20:15 - 27.07.2024 20:30","11177","11678"
"27.07.2024 20:30 - 27.07.2024 20:45","11233","11705"
"27.07.2024 20:45 - 27.07.2024 21:00","11335","11833"
"27.07.2024 21:00 - 27.07.2024 21:15","11332","11906"
"27.07.2024 21:15 - 27.07.2024 21:30","11383","12034"
"27.07.2024 21:30 - 27.07.2024 21:45","11427","12053"
"27.07.2024 21:45 - 27.07.2024 22:00","11536","12158"
"27.07.2024 22:00 - 27.07.2024 22:15","11552","12099"
"27.07.2024 22:15 - 27.07.2024 22:30","11497","12019"
"27.07.2024 22:30 - 27.07.2024 22:45","11416","11903"
"27.07.2024 22:45 - 27.07.2024 23:00","11305","11747"
"27.07.2024 23:00 - 27.07.2024 23:15","11213","11651"
"27.07.2024 23:15 - 27.07.2024 23:30","11220","11553"
"27.07.2024 23:30 - 27.07.2024 23:45","11162","11343"
"27.07.2024 23:45 - 28.07.2024 00:00","11075","11215"
"28.07.2024 00:00 - 28.07.2024 00:15","11097","11175"
"28.07.2024 00:15 - 28.07.2024 00:30","11071","11027"
"28.07.2024 00:30 - 28.07.2024 00:45","10993","10919"
"28.07.2024 00:45 - 28.07.2024 01:00","10880","10787"
"28.07.2024 01:00 - 28.07.2024 01:15","10791","10676"
"28.07.2024 01:15 - 28.07.2024 01:30","10699","10581"
"28.07.2024 01:30 - 28.07.2024 01:45","10619","10483"
"28.07.2024 01:45 - 28.07.2024 02:00","10541","10359"
"28.07.2024 02:00 - 28.07.2024 02:15","10413","10291"
"28.07.2024 02:15 - 28.07.2024 02:30","10368","10243"
"28.07.2024 02:30 - 28.07.2024 02:45","10316","10181"
"28.07.2024 02:45 - 28.07.2024 03:00","10275","10104"
"28.07.2024 03:00 - 28.07.2024 03:15","10248","10133"
"28.07.2024 03:15 - 28.07.2024 03:30","10244","10077"
"28.07.2024 03:30 - 28.07.2024 03:45","10210","10027"
"28.07.2024 03:45 - 28.07.2024 04:00","10187","10021"
"28.07.2024 04:00 - 28.07.2024 04:15","10105","10010"
"28.07.2024 04:15 - 28.07.2024 04:30","10021","9992"
"28.07.2024 04:30 - 28.07.2024 04:45","9995","9985"
"28.07.2024 04:45 - 28.07.2024 05:00","9946","9968"
"28.07.2024 05:00 - 28.07.2024 05:15","9938","9983"
"28.07.2024 05:15 - 28.07.2024 05:30","9921","9960"
"28.07.2024 05:30 - 28.07.2024 05:45","9864","9928"
"28.07.2024 05:45 - 28.07.2024 06:00","9758","9873"
"28.07.2024 06:00 - 28.07.2024 06:15","9754","9803"
"28.07.2024 06:15 - 28.07.2024 06:30","9692","9740"
"28.07.2024 06:30 - 28.07.2024 06:45","9698","9602"
"28.07.2024 06:45 - 28.07.2024 07:00","9748","9526"
"28.07.2024 07:00 - 28.07.2024 07:15","9838","9470"
"28.07.2024 07:15 - 28.07.2024 07:30","9865","9400"
"28.07.2024 07:30 - 28.07.2024 07:45","9924","9543"
"28.07.2024 07:45 - 28.07.2024 08:00","10000","9600"
"28.07.2024 08:00 - 28.07.2024 08:15","10108","9656"
"28.07.2024 08:15 - 28.07.2024 08:30","10173","9718"
"28.07.2024 08:30 - 28.07.2024 08:45","10209","9864"
"28.07.2024 08:45 - 28.07.2024 09:00","10231","10000"
"28.07.2024 09:00 - 28.07.2024 09:15","10641","10005"
"28.07.2024 09:15 - 28.07.2024 09:30","10815","10054"
"28.07.2024 09:30 - 28.07.2024 09:45","10863","10190"
"28.07.2024 09:45 - 28.07.2024 10:00","10728","10340"
"28.07.2024 10:00 - 28.07.2024 10:15","10931","10292"
"28.07.2024 10:15 - 28.07.2024 10:30","10881","10382"
"28.07.2024 10:30 - 28.07.2024 10:45","10748","10520"
"28.07.2024 10:45 - 28.07.2024 11:00","10759","10570"
"28.07.2024 11:00 - 28.07.2024 11:15","10806","10499"
"28.07.2024 11:15 - 28.07.2024 11:30","10982","10591"
"28.07.2024 11:30 - 28.07.2024 11:45","11176","10683"
"28.07.2024 11:45 - 28.07.2024 12:00","11253","10770"
"28.07.2024 12:00 - 28.07.2024 12:15","11182","10795"
"28.07.2024 12:15 - 28.07.2024 12:30","11171","10866"
"28.07.2024 12:30 - 28.07.2024 12:45","11078","10858"
"28.07.2024 12:45 - 28.07.2024 13:00","10986","10871"
"28.07.2024 13:00 - 28.07.2024 13:15","10858","10917"
"28.07.2024 13:15 - 28.07.2024 13:30","10847","10938"
"28.07.2024 13:30 - 28.07.2024 13:45","10865","10927"
"28.07.2024 13:45 - 28.07.2024 14:00","10792","10906"
"28.07.2024 14:00 - 28.07.2024 14:15","10749","10933"
"28.07.2024 14:15 - 28.07.2024 14:30","10762","11013"
"28.07.2024 14:30 - 28.07.2024 14:45","10749","10905"
"28.07.2024 14:45 - 28.07.2024 15:00","10692","10814"
"28.07.2024 15:00 - 28.07.2024 15:15","10587","10804"
"28.07.2024 15:15 - 28.07.2024 15:30","10455","10744"
"28.07.2024 15:30 - 28.07.2024 15:45","10403","10753"
"28.07.2024 15:45 - 28.07.2024 16:00","10457","10733"
"28.07.2024 16:00 - 28.07.2024 16:15","10596","10864"
"28.07.2024 16:15 - 28.07.2024 16:30","10694","10815"
"28.07.2024 16:30 - 28.07.2024 16:45","10950","10909"
"28.07.2024 16:45 - 28.07.2024 17:00","11094","10950"
"28.07.2024 17:00 - 28.07.2024 17:15","10747","11230"
"28.07.2024 17:15 - 28.07.2024 17:30","10751","11199"
"28.07.2024 17:30 - 28.07.2024 17:45","10913","11275"
"28.07.2024 17:45 - 28.07.2024 18:00","11106","11337"
"28.07.2024 18:00 - 28.07.2024 18:15","11225","11455"
"28.07.2024 18:15 - 28.07.2024 18:30","11282","11395"
"28.07.2024 18:30 - 28.07.2024 18:45","11279","11333"
"28.07.2024 18:45 - 28.07.2024 19:00","11301","11341"
"28.07.2024 19:00 - 28.07.2024 19:15","11235","11378"
"28.07.2024 19:15 - 28.07.2024 19:30","11253","11361"
"28.07.2024 19:30 - 28.07.2024 19:45","11376","11408"
"28.07.2024 19:45 - 28.07.2024 20:00","11507","11512"
"28.07.2024 20:00 - 28.07.2024 20:15","11488","11607"
"28.07.2024 20:15 - 28.07.2024 20:30","11559","11638"
"28.07.2024 20:30 - 28.07.2024 20:45","11551","11704"
"28.07.2024 20:45 - 28.07.2024 21:00","11593","11801"
"28.07.2024 21:00 - 28.07.2024 21:15","11602","11911"
"28.07.2024 21:15 - 28.07.2024 21:30","11646","11994"
"28.07.2024 21:30 - 28.07.2024 21:45","11680","12128"
"28.07.2024 21:45 - 28.07.2024 22:00","11732","12198"
"28.07.2024 22:00 - 28.07.2024 22:15","11757","12182"
"28.07.2024 22:15 - 28.07.2024 22:30","11804","12120"
"28.07.2024 22:30 - 28.07.2024 22:45","11786","12003"
"28.07.2024 22:45 - 28.07.2024 23:00","11643","11886"
"28.07.2024 23:00 - 28.07.2024 23:15","11532","11749"
"28.07.2024 23:15 - 28.07.2024 23:30","11426","11564"
"28.07.2024 23:30 - 28.07.2024 23:45","11335","11421"
"28.07.2024 23:45 - 29.07.2024 00:00","11215","11270"
"29.07.2024 00:00 - 29.07.2024 00:15","11089","11149"
"29.07.2024 00:15 - 29.07.2024 00:30","11073","11043"
"29.07.2024 00:30 - 29.07.2024 00:45","10995","10928"
"29.07.2024 00:45 - 29.07.2024 01:00","10916","10791"
"29.07.2024 01:00 - 29.07.2024 01:15","10789","10746"
"29.07.2024 01:15 - 29.07.2024 01:30","10719","10657"
"29.07.2024 01:30 - 29.07.2024 01:45","10676","10589"
"29.07.2024 01:45 - 29.07.2024 02:00","10614","10619"
"29.07.2024 02:00 - 29.07.2024 02:15","10547","10468"
"29.07.2024 02:15 - 29.07.2024 02:30","10498","10438"
"29.07.2024 02:30 - 29.07.2024 02:45","10444","10413"
"29.07.2024 02:45 - 29.07.2024 03:00","10410","10372"
"29.07.2024 03:00 - 29.07.2024 03:15","10397","10311"
"29.07.2024 03:15 - 29.07.2024 03:30","10332","10290"
"29.07.2024 03:30 - 29.07.2024 03:45","10285","10265"
"29.07.2024 03:45 - 29.07.2024 04:00","10253","10263"
"29.07.2024 04:00 - 29.07.2024 04:15","10223","10301"
"29.07.2024 04:15 - 29.07.2024 04:30","10208","10274"
"29.07.2024 04:30 - 29.07.2024 04:45","10214","10278"
"29.07.2024 04:45 - 29.07.2024 05:00","10211","10212"
"29.07.2024 05:00 - 29.07.2024 05:15","10226","10313"
"29.07.2024 05:15 - 29.07.2024 05:30","10265","10416"
"29.07.2024 05:30 - 29.07.2024 05:45","10302","10502"
"29.07.2024 05:45 - 29.07.2024 06:00","10373","10591"
"29.07.2024 06:00 - 29.07.2024 06:15","10472","10801"
"29.07.2024 06:15 - 29.07.2024 06:30","10505","10858"
"29.07.2024 06:30 - 29.07.2024 06:45","10507","10967"
"29.07.2024 06:45 - 29.07.2024 07:00","10495","11096"
"29.07.2024 07:00 - 29.07.2024 07:15","10458","11344"
"29.07.2024 07:15 - 29.07.2024 07:30","10397","11458"
"29.07.2024 07:30 - 29.07.2024 07:45","10389","11617"
"29.07.2024 07:45 - 29.07.2024 08:00","10386","11836"
"29.07.2024 08:00 - 29.07.2024 08:15","10330","11893"
"29.07.2024 08:15 - 29.07.2024 08:30","10200","12039"
"29.07.2024 08:30 - 29.07.2024 08:45","10060","12166"
"29.07.2024 08:45 - 29.07.2024 09:00","9810","12300"
"29.07.2024 09:00 - 29.07.2024 09:15","9534","12383"
"29.07.2024 09:15 - 29.07.2024 09:30","9252","12397"
"29.07.2024 09:30 - 29.07.2024 09:45","8990","12496"
"29.07.2024 09:45 - 29.07.2024 10:00","8765","12617"
"29.07.2024 10:00 - 29.07.2024 10:15","8563","12500"
"29.07.2024 10:15 - 29.07.2024 10:30","8316","12609"
"29.07.2024 10:30 - 29.07.2024 10:45","8101","12658"
"29.07.2024 10:45 - 29.07.2024 11:00","7890","12733"
"29.07.2024 11:00 - 29.07.2024 11:15","7603","12675"
"29.07.2024 11:15 - 29.07.2024 11:30","7454","12681"
"29.07.2024 11:30 - 29.07.2024 11:45","7438","12761"
"29.07.2024 11:45 - 29.07.2024 12:00","7542","12822"
"29.07.2024 12:00 - 29.07.2024 12:15","7504","12745"
"29.07.2024 12:15 - 29.07.2024 12:30","7350","12733"
"29.07.2024 12:30 - 29.07.2024 12:45","7206","12780"
"29.07.2024 12:45 - 29.07.2024 13:00","7097","12836"
"29.07.2024 13:00 - 29.07.2024 13:15","7076","12797"
"29.07.2024 13:15 - 29.07.2024 13:30","7140","12859"
"29.07.2024 13:30 - 29.07.2024 13:45","7101","12878"
"29.07.2024 13:45 - 29.07.2024 14:00","7140","12869"
"29.07.2024 14:00 - 29.07.2024 14:15","7154","12808"
"29.07.2024 14:15 - 29.07.2024 14:30","7182","12740"
"29.07.2024 14:30 - 29.07.2024 14:45","7104","12717"
"29.07.2024 14:45 - 29.07.2024 15:00","7036","12644"
"29.07.2024 15:00 - 29.07.2024 15:15","7016","12682"
"29.07.2024 15:15 - 29.07.2024 15:30","7099","12676"
"29.07.2024 15:30 - 29.07.2024 15:45","7336","12617"
"29.07.2024 15:45 - 29.07.2024 16:00","7529","12654"
"29.07.2024 16:00 - 29.07.2024 16:15","7500","12640"
"29.07.2024 16:15 - 29.07.2024 16:30","7682","12596"
"29.07.2024 16:30 - 29.07.2024 16:45","8003","12554"
"29.07.2024 16:45 - 29.07.2024 17:00","8404","12633"
"29.07.2024 17:00 - 29.07.2024 17:15","8873","12710"
"29.07.2024 17:15 - 29.07.2024 17:30","9356","12789"
"29.07.2024 17:30 - 29.07.2024 17:45","9731","12760"
"29.07.2024 17:45 - 29.07.2024 18:00","10152","12804"
"29.07.2024 18:00 - 29.07.2024 18:15","10526","12702"
"29.07.2024 18:15 - 29.07.2024 18:30","10777","12590"
"29.07.2024 18:30 - 29.07.2024 18:45","11058","12626"
"29.07.2024 18:45 - 29.07.2024 19:00","11337","12715"
"29.07.2024 19:00 - 29.07.2024 19:15","11593","12728"
"29.07.2024 19:15 - 29.07.2024 19:30","11673","12710"
"29.07.2024 19:30 - 29.07.2024 19:45","11708","12792"
"29.07.2024 19:45 - 29.07.2024 20:00","11852","12879"
"29.07.2024 20:00 - 29.07.2024 20:15","11983","12985"
"29.07.2024 20:15 - 29.07.2024 20:30","12061","13013"
"29.07.2024 20:30 - 29.07.2024 20:45","12123","13035"
"29.07.2024 20:45 - 29.07.2024 21:00","12143","13096"
"29.07.2024 21:00 - 29.07.2024 21:15","12101","13170"
"29.07.2024 21:15 - 29.07.2024 21:30","12107","13158"
"29.07.2024 21:30 - 29.07.2024 21:45","12160","13210"
"29.07.2024 21:45 - 29.07.2024 22:00","12210","13191"
"29.07.2024 22:00 - 29.07.2024 22:15","12245","13148"
"29.07.2024 22:15 - 29.07.2024 22:30","12281","13071"
"29.07.2024 22:30 - 29.07.2024 22:45","12230","12920"
"29.07.2024 22:45 - 29.07.2024 23:00","12073","12762"
"29.07.2024 23:00 - 29.07.2024 23:15","11955","12545"
"29.07.2024 23:15 - 29.07.2024 23:30","11993","12349"
"29.07.2024 23:30 - 29.07.2024 23:45","11989","12143"
"29.07.2024 23:45 - 30.07.2024 00:00","11821","11929"
"30.07.2024 00:00 - 30.07.2024 00:15","11634","11781"
"30.07.2024 00:15 - 30.07.2024 00:30","11604","11572"
"30.07.2024 00:30 - 30.07.2024 00:45","11458","11362"
"30.07.2024 00:45 - 30.07.2024 01:00","11281","11282"
"30.07.2024 01:00 - 30.07.2024 01:15","11110","11194"
"30.07.2024 01:15 - 30.07.2024 01:30","10975","11101"
"30.07.2024 01:30 - 30.07.2024 01:45","10865","11037"
"30.07.2024 01:45 - 30.07.2024 02:00","10742","10966"
"30.07.2024 02:00 - 30.07.2024 02:15","10672","10915"
"30.07.2024 02:15 - 30.07.2024 02:30","10594","10837"
"30.07.2024 02:30 - 30.07.2024 02:45","10476","10779"
"30.07.2024 02:45 - 30.07.2024 03:00","10395","10685"
"30.07.2024 03:00 - 30.07.2024 03:15","10309","10641"
"30.07.2024 03:15 - 30.07.2024 03:30","10232","10638"
"30.07.2024 03:30 - 30.07.2024 03:45","10169","10557"
"30.07.2024 03:45 - 30.07.2024 04:00","10140","10541"
"30.07.2024 04:00 - 30.07.2024 04:15","10163","10554"
"30.07.2024 04:15 - 30.07.2024 04:30","10232","10544"
"30.07.2024 04:30 - 30.07.2024 04:45","10298","10620"
"30.07.2024 04:45 - 30.07.2024 05:00","10290","10613"
"30.07.2024 05:00 - 30.07.2024 05:15","10376","10670"
"30.07.2024 05:15 - 30.07.2024 05:30","10468","10797"
"30.07.2024 05:30 - 30.07.2024 05:45","10553","10864"
"30.07.2024 05:45 - 30.07.2024 06:00","10622","10914"
"30.07.2024 06:00 - 30.07.2024 06:15","10657","11077"
"30.07.2024 06:15 - 30.07.2024 06:30","10693","11198"
"30.07.2024 06:30 - 30.07.2024 06:45","10726","11282"
"30.07.2024 06:45 - 30.07.2024 07:00","10755","11376"
"30.07.2024 07:00 - 30.07.2024 07:15","10886","11650"
"30.07.2024 07:15 - 30.07.2024 07:30","11035","11764"
"30.07.2024 07:30 - 30.07.2024 07:45","11082","11931"
"30.07.2024 07:45 - 30.07.2024 08:00","11084","12135"
"30.07.2024 08:00 - 30.07.2024 08:15","11091","12257"
"30.07.2024 08:15 - 30.07.2024 08:30","11035","12456"
"30.07.2024 08:30 - 30.07.2024 08:45","10958","12548"
"30.07.2024 08:45 - 30.07.2024 09:00","10768","12662"
"30.07.2024 09:00 - 30.07.2024 09:15","10623","12733"
"30.07.2024 09:15 - 30.07.2024 09:30","10585","12809"
"30.07.2024 09:30 - 30.07.2024 09:45","10475","12831"
"30.07.2024 09:45 - 30.07.2024 10:00","10347","12910"
"30.07.2024 10:00 - 30.07.2024 10:15","10246","12891"
"30.07.2024 10:15 - 30.07.2024 10:30","10142","12920"
"30.07.2024 10:30 - 30.07.2024 10:45","10013","12992"
"30.07.2024 10:45 - 30.07.2024 11:00","9959","13065"
"30.07.2024 11:00 - 30.07.2024 11:15","9932","12995"
"30.07.2024 11:15 - 30.07.2024 11:30","9837","12970"
"30.07.2024 11:30 - 30.07.2024 11:45","9684","13059"
"30.07.2024 11:45 - 30.07.2024 12:00","9605","13092"
"30.07.2024 12:00 - 30.07.2024 12:15","9475","13038"
"30.07.2024 12:15 - 30.07.2024 12:30","9272","13048"
"30.07.2024 12:30 - 30.07.2024 12:45","9194","13050"
"30.07.2024 12:45 - 30.07.2024 13:00","9166","13162"
"30.07.2024 13:00 - 30.07.2024 13:15","9212","13178"
"30.07.2024 13:15 - 30.07.2024 13:30","9162","13169"
"30.07.2024 13:30 - 30.07.2024 13:45","9147","13145"
"30.07.2024 13:45 - 30.07.2024 14:00","9228","13185"
"30.07.2024 14:00 - 30.07.2024 14:15","9162","13228"
"30.07.2024 14:15 - 30.07.2024 14:30","8987","13246"
"30.07.2024 14:30 - 30.07.2024 14:45","8902","13122"
"30.07.2024 14:45 - 30.07.2024 15:00","8957","13085"
"30.07.2024 15:00 - 30.07.2024 15:15","8888","13134"
"30.07.2024 15:15 - 30.07.2024 15:30","8949","13092"
"30.07.2024 15:30 - 30.07.2024 15:45","9004","13059"
"30.07.2024 15:45 - 30.07.2024 16:00","8989","13084"
"30.07.2024 16:00 - 30.07.2024 16:15","8996","13102"
"30.07.2024 16:15 - 30.07.2024 16:30","9106","13112"
"30.07.2024 16:30 - 30.07.2024 16:45","9107","13096"
"30.07.2024 16:45 - 30.07.2024 17:00","9151","13139"
"30.07.2024 17:00 - 30.07.2024 17:15","9196","13202"
"30.07.2024 17:15 - 30.07.2024 17:30","9351","13300"
"30.07.2024 17:30 - 30.07.2024 17:45","9565","13323"
"30.07.2024 17:45 - 30.07.2024 18:00","9718","13384"
"30.07.2024 18:00 - 30.07.2024 18:15","9942","13249"
"30.07.2024 18:15 - 30.07.2024 18:30","10186","13143"
"30.07.2024 18:30 - 30.07.2024 18:45","10255","13119"
"30.07.2024 18:45 - 30.07.2024 19:00","10545","13176"
"30.07.2024 19:00 - 30.07.2024 19:15","10799","13251"
"30.07.2024 19:15 - 30.07.2024 19:30","10938","13171"
"30.07.2024 19:30 - 30.07.2024 19:45","11211","13230"
"30.07.2024 19:45 - 30.07.2024 20:00","11405","13368"
"30.07.2024 20:00 - 30.07.2024 20:15","11638","13416"
"30.07.2024 20:15 - 30.07.2024 20:30","11795","13493"
"30.07.2024 20:30 - 30.07.2024 20:45","11965","13579"
"30.07.2024 20:45 - 30.07.2024 21:00","12099","13620"
"30.07.2024 21:00 - 30.07.2024 21:15","12060","13642"
"30.07.2024 21:15 - 30.07.2024 21:30","11976","13647"
"30.07.2024 21:30 - 30.07.2024 21:45","11944","13636"
"30.07.2024 21:45 - 30.07.2024 22:00","11929","13664"
"30.07.2024 22:00 - 30.07.2024 22:15","11930","13575"
"30.07.2024 22:15 - 30.07.2024 22:30","11886","13450"
"30.07.2024 22:30 - 30.07.2024 22:45","11793","13258"
"30.07.2024 22:45 - 30.07.2024 23:00","11690","13085"
"30.07.2024 23:00 - 30.07.2024 23:15","11641","12896"
"30.07.2024 23:15 - 30.07.2024 23:30","11552","12731"
"30.07.2024 23:30 - 30.07.2024 23:45","11313","12446"
"30.07.2024 23:45 - 31.07.2024 00:00","11098","12313"
"31.07.2024 00:00 - 31.07.2024 00:15","11053","12207"
"31.07.2024 00:15 - 31.07.2024 00:30","11085","11943"
"31.07.2024 00:30 - 31.07.2024 00:45","10998","11803"
"31.07.2024 00:45 - 31.07.2024 01:00","10922","11640"
"31.07.2024 01:00 - 31.07.2024 01:15","10798","11544"
"31.07.2024 01:15 - 31.07.2024 01:30","10728","11419"
"31.07.2024 01:30 - 31.07.2024 01:45","10699","11297"
"31.07.2024 01:45 - 31.07.2024 02:00","10647","11250"
"31.07.2024 02:00 - 31.07.2024 02:15","10540","11174"
"31.07.2024 02:15 - 31.07.2024 02:30","10503","11142"
"31.07.2024 02:30 - 31.07.2024 02:45","10498","11073"
"31.07.2024 02:45 - 31.07.2024 03:00","10475","10996"
"31.07.2024 03:00 - 31.07.2024 03:15","10407","10972"
"31.07.2024 03:15 - 31.07.2024 03:30","10370","10945"
"31.07.2024 03:30 - 31.07.2024 03:45","10357","10930"
"31.07.2024 03:45 - 31.07.2024 04:00","10335","10863"
"31.07.2024 04:00 - 31.07.2024 04:15","10338","10868"
"31.07.2024 04:15 - 31.07.2024 04:30","10375","10783"
"31.07.2024 04:30 - 31.07.2024 04:45","10427","10801"
"31.07.2024 04:45 - 31.07.2024 05:00","10388","10784"
"31.07.2024 05:00 - 31.07.2024 05:15","10435","10879"
"31.07.2024 05:15 - 31.07.2024 05:30","10507","10906"
"31.07.2024 05:30 - 31.07.2024 05:45","10570","11006"
"31.07.2024 05:45 - 31.07.2024 06:00","10655","11064"
"31.07.2024 06:00 - 31.07.2024 06:15","10700","11278"
"31.07.2024 06:15 - 31.07.2024 06:30","10796","11379"
"31.07.2024 06:30 - 31.07.2024 06:45","10898","11458"
"31.07.2024 06:45 - 31.07.2024 07:00","10969","11544"
"31.07.2024 07:00 - 31.07.2024 07:15","11104","11780"
"31.07.2024 07:15 - 31.07.2024 07:30","11168","11971"
"31.07.2024 07:30 - 31.07.2024 07:45","11204","12196"
"31.07.2024 07:45 - 31.07.2024 08:00","11198","12270"
"31.07.2024 08:00 - 31.07.2024 08:15","11138","12427"
"31.07.2024 08:15 - 31.07.2024 08:30","11018","12551"
"31.07.2024 08:30 - 31.07.2024 08:45","10929","12656"
"31.07.2024 08:45 - 31.07.2024 09:00","10826","12769"
"31.07.2024 09:00 - 31.07.2024 09:15","10772","12820"
"31.07.2024 09:15 - 31.07.2024 09:30","10584","12895"
"31.07.2024 09:30 - 31.07.2024 09:45","10439","12811"
"31.07.2024 09:45 - 31.07.2024 10:00","10280","12894"
"31.07.2024 10:00 - 31.07.2024 10:15","10025","12916"
"31.07.2024 10:15 - 31.07.2024 10:30","9718","12953"
"31.07.2024 10:30 - 31.07.2024 10:45","9498","13021"
"31.07.2024 10:45 - 31.07.2024 11:00","9303","13058"
"31.07.2024 11:00 - 31.07.2024 11:15","9427","13010"
"31.07.2024 11:15 - 31.07.2024 11:30","9937","12946"
"31.07.2024 11:30 - 31.07.2024 11:45","9293","13031"
"31.07.2024 11:45 - 31.07.2024 12:00","8489","13082"
"31.07.2024 12:00 - 31.07.2024 12:15","10028","13078"
"31.07.2024 12:15 - 31.07.2024 12:30","12230","13092"
"31.07.2024 12:30 - 31.07.2024 12:45","10974","13013"
"31.07.2024 12:45 - 31.07.2024 13:00","8261","13040"
"31.07.2024 13:00 - 31.07.2024 13:15","7837","13094"
"31.07.2024 13:15 - 31.07.2024 13:30","7816","13139"
"31.07.2024 13:30 - 31.07.2024 13:45","7709","13177"
"31.07.2024 13:45 - 31.07.2024 14:00","7499","13199"
"31.07.2024 14:00 - 31.07.2024 14:15","7593","13173"
"31.07.2024 14:15 - 31.07.2024 14:30","7564","13159"
"31.07.2024 14:30 - 31.07.2024 14:45","7530","13111"
"31.07.2024 14:45 - 31.07.2024 15:00","7663","13080"
"31.07.2024 15:00 - 31.07.2024 15:15","7709","13019"
"31.07.2024 15:15 - 31.07.2024 15:30","7737","13108"
"31.07.2024 15:30 - 31.07.2024 15:45","7780","13039"
"31.07.2024 15:45 - 31.07.2024 16:00","7777","13069"
"31.07.2024 16:00 - 31.07.2024 16:15","7903","13137"
"31.07.2024 16:15 - 31.07.2024 16:30","8178","13145"
"31.07.2024 16:30 - 31.07.2024 16:45","8299","13047"
"31.07.2024 16:45 - 31.07.2024 17:00","8419","13156"
"31.07.2024 17:00 - 31.07.2024 17:15","8818","13236"
"31.07.2024 17:15 - 31.07.2024 17:30","9327","13279"
"31.07.2024 17:30 - 31.07.2024 17:45","9539","13336"
"31.07.2024 17:45 - 31.07.2024 18:00","9785","13373"
"31.07.2024 18:00 - 31.07.2024 18:15","10048","13225"
"31.07.2024 18:15 - 31.07.2024 18:30","10337","13212"
"31.07.2024 18:30 - 31.07.2024 18:45","10598","13141"
"31.07.2024 18:45 - 31.07.2024 19:00","10796","13092"
"31.07.2024 19:00 - 31.07.2024 19:15","11141","13135"
"31.07.2024 19:15 - 31.07.2024 19:30","11440","13127"
"31.07.2024 19:30 - 31.07.2024 19:45","11780","13122"
"31.07.2024 19:45 - 31.07.2024 20:00","12050","13246"
"31.07.2024 20:00 - 31.07.2024 20:15","12262","13259"
"31.07.2024 20:15 - 31.07.2024 20:30","12436","13236"
"31.07.2024 20:30 - 31.07.2024 20:45","12604","13337"
"31.07.2024 20:45 - 31.07.2024 21:00","12788","13443"
"31.07.2024 21:00 - 31.07.2024 21:15","12843","13542"
"31.07.2024 21:15 - 31.07.2024 21:30","12939","13551"
"31.07.2024 21:30 - 31.07.2024 21:45","13041","13583"
"31.07.2024 21:45 - 31.07.2024 22:00","13078","13589"
"31.07.2024 22:00 - 31.07.2024 22:15","13098","13521"
"31.07.2024 22:15 - 31.07.2024 22:30","13101","13373"
"31.07.2024 22:30 - 31.07.2024 22:45","13061","13189"
"31.07.2024 22:45 - 31.07.2024 23:00","12921","13042"
"31.07.2024 23:00 - 31.07.2024 23:15","12862","12841"
"31.07.2024 23:15 - 31.07.2024 23:30","12808","12677"
"31.07.2024 23:30 - 31.07.2024 23:45","12666","12443"
"31.07.2024 23:45 - 01.08.2024 00:00","12459","12263"
"01.08.2024 00:00 - 01.08.2024 00:15","12368","12109"
"01.08.2024 00:15 - 01.08.2024 00:30","12308","11942"
