,Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week,Day,Hour,Minute
0,2021-01-01,0.0,0.0,1,3.0,-35,3,5.7,14,2.1,3.0,6,1.0,1,1,1970,53,202153,Friday,1,0,0
1,2021-01-02,0.3,0.1,9,3.6,31,8,4.5,1,1.8,3.0,1,1.0,14,1,1970,53,202153,Saturday,1,0,0
2,2021-01-03,0.1,0.1,23,3.3,28,7,4.0,14,3.5,5.0,15,2.0,1,1,1970,53,202153,Sunday,1,0,0
3,2021-01-04,1.1,0.6,3,2.8,23,23,3.6,10,5.3,6.0,10,5.0,1,1,1970,1,202101,Monday,1,0,0
4,2021-01-05,0.1,0.1,8,2.9,21,2,3.6,20,4.1,5.0,1,3.0,9,1,1970,1,202101,Tuesday,1,0,0
5,2021-01-06,0.1,0.1,1,2.4,13,24,3.2,1,2.6,5.0,3,1.0,17,1,1970,1,202101,Wednesday,1,0,0
6,2021-01-07,7.9,2.0,14,2.6,12,1,4.1,13,2.3,4.0,16,1.0,1,1,1970,1,202101,Thursday,1,0,0
7,2021-01-08,0.4,0.2,5,1.1,-28,24,4.4,14,1.3,3.0,12,1.0,1,1,1970,1,202101,Friday,1,0,0
8,2021-01-09,0.5,0.3,16,-0.6,-45,8,6.5,15,1.2,2.0,12,1.0,1,1,1970,1,202101,Saturday,1,0,0
9,2021-01-10,-0.1,-0.1,1,1.6,-34,7,5.2,13,2.4,4.0,20,1.0,1,1,1970,1,202101,Sunday,1,0,0
10,2021-01-11,1.2,0.6,20,5.0,29,4,7.0,23,5.4,6.0,7,4.0,1,1,1970,2,202102,Monday,1,0,0
11,2021-01-12,15.9,3.4,4,5.2,10,20,8.3,5,3.7,7.0,1,2.0,17,1,1970,2,202102,Tuesday,1,0,0
12,2021-01-13,0.8,0.5,3,4.3,17,2,6.2,14,3.3,5.0,12,2.0,19,1,1970,2,202102,Wednesday,1,0,0
13,2021-01-14,0.0,0.0,1,1.2,-7,23,3.6,1,3.3,5.0,13,1.0,1,1,1970,2,202102,Thursday,1,0,0
14,2021-01-15,0.0,0.0,1,1.2,-9,1,2.4,15,1.6,4.0,1,0.0,17,1,1970,2,202102,Friday,1,0,0
15,2021-01-16,2.9,0.8,17,0.8,-9,17,2.0,10,3.5,6.0,14,2.0,1,1,1970,2,202102,Saturday,1,0,0
16,2021-01-17,2.2,1.1,16,3.4,-1,1,7.9,13,2.2,4.0,15,1.0,6,1,1970,2,202102,Sunday,1,0,0
17,2021-01-18,0.2,0.1,16,4.8,21,2,6.6,15,4.1,6.0,24,2.0,2,1,1970,3,202103,Monday,1,0,0
18,2021-01-19,15.6,2.6,7,7.7,44,4,10.5,13,7.3,9.0,9,6.0,2,1,1970,3,202103,Tuesday,1,0,0
19,2021-01-20,-0.1,-0.1,1,9.0,68,3,10.9,21,6.4,8.0,21,6.0,2,1,1970,3,202103,Wednesday,1,0,0
20,2021-01-21,11.8,2.9,4,7.0,33,24,12.0,3,7.0,11.0,4,2.0,20,1,1970,3,202103,Thursday,1,0,0
21,2021-01-22,0.9,0.7,1,4.0,9,24,6.6,13,3.9,5.0,4,2.0,22,1,1970,3,202103,Friday,1,0,0
22,2021-01-23,0.4,0.2,23,3.2,11,1,5.2,13,2.8,5.0,7,1.0,17,1,1970,3,202103,Saturday,1,0,0
23,2021-01-24,0.1,0.1,12,2.4,0,24,5.3,13,2.3,4.0,14,1.0,2,1,1970,3,202103,Sunday,1,0,0
24,2021-01-25,2.9,1.3,22,2.3,-29,8,6.0,13,2.8,5.0,21,1.0,7,1,1970,4,202104,Monday,1,0,0
25,2021-01-26,0.9,0.5,1,4.5,29,24,7.0,13,3.8,5.0,1,2.0,11,1,1970,4,202104,Tuesday,1,0,0
26,2021-01-27,1.3,0.5,7,4.7,16,5,7.1,23,3.7,6.0,1,2.0,18,1,1970,4,202104,Wednesday,1,0,0
27,2021-01-28,10.2,2.1,11,5.1,40,22,6.7,1,2.8,4.0,8,1.0,1,1,1970,4,202104,Thursday,1,0,0
28,2021-01-29,10.0,2.5,8,7.4,20,24,10.1,12,5.1,7.0,9,3.0,1,1,1970,4,202104,Friday,1,0,0
29,2021-01-30,0.0,0.0,1,0.4,-27,24,2.2,13,5.3,7.0,10,3.0,24,1,1970,4,202104,Saturday,1,0,0
30,2021-01-31,-0.1,-0.1,1,-1.5,-54,8,2.4,15,3.4,5.0,19,2.0,2,1,1970,4,202104,Sunday,1,0,0
31,2021-02-01,0.2,0.1,2,1.0,2,3,2.2,13,2.2,4.0,1,1.0,13,1,1970,5,202105,Monday,1,0,0
32,2021-02-02,5.0,1.1,24,5.0,3,4,9.9,20,3.1,5.0,21,1.0,1,1,1970,5,202105,Tuesday,1,0,0
33,2021-02-03,15.0,3.1,13,8.6,75,18,10.0,2,3.3,5.0,1,2.0,10,1,1970,5,202105,Wednesday,1,0,0
34,2021-02-04,0.4,0.2,22,6.6,50,7,8.4,15,3.0,4.0,1,2.0,13,1,1970,5,202105,Thursday,1,0,0
35,2021-02-05,1.9,1.4,16,6.8,51,7,9.2,15,2.0,4.0,2,1.0,14,1,1970,5,202105,Friday,1,0,0
36,2021-02-06,3.6,1.2,24,2.6,-16,24,6.6,1,5.9,9.0,18,2.0,1,1,1970,5,202105,Saturday,1,0,0
37,2021-02-07,4.3,0.8,1,-4.1,-52,14,-1.5,1,8.0,10.0,9,7.0,13,1,1970,5,202105,Sunday,1,0,0
38,2021-02-08,1.0,0.4,14,-5.6,-66,21,-4.8,5,4.9,7.0,1,1.0,21,1,1970,6,202106,Monday,1,0,0
39,2021-02-09,-0.1,-0.1,1,-4.4,-76,5,-1.0,14,2.7,4.0,11,1.0,6,1,1970,6,202106,Tuesday,1,0,0
40,2021-02-10,-0.1,-0.1,1,-3.7,-61,5,-0.6,14,2.8,4.0,6,1.0,18,1,1970,6,202106,Wednesday,1,0,0
41,2021-02-11,0.0,0.0,1,-4.8,-100,24,-0.1,15,1.8,3.0,11,0.0,8,1,1970,6,202106,Thursday,1,0,0
42,2021-02-12,-0.1,-0.1,1,-5.8,-109,2,-2.9,16,4.7,7.0,12,2.0,1,1,1970,6,202106,Friday,1,0,0
43,2021-02-13,0.0,0.0,1,-5.2,-106,8,-0.6,15,3.8,5.0,15,2.0,6,1,1970,6,202106,Saturday,1,0,0
44,2021-02-14,0.0,0.0,1,-0.6,-52,3,3.0,15,5.4,7.0,18,4.0,3,1,1970,6,202106,Sunday,1,0,0
45,2021-02-15,4.7,2.0,11,2.9,9,6,4.9,21,4.8,6.0,1,3.0,22,1,1970,7,202107,Monday,1,0,0
46,2021-02-16,1.2,0.7,20,7.3,36,2,11.0,15,3.8,6.0,23,2.0,16,1,1970,7,202107,Tuesday,1,0,0
47,2021-02-17,-0.1,-0.1,1,9.5,72,1,11.5,14,5.0,6.0,1,4.0,16,1,1970,7,202107,Wednesday,1,0,0
48,2021-02-18,6.0,2.4,17,8.1,54,24,11.4,14,4.7,6.0,9,3.0,2,1,1970,7,202107,Thursday,1,0,0
49,2021-02-19,0.0,0.0,1,7.1,33,7,10.5,15,4.1,6.0,12,3.0,6,1,1970,7,202107,Friday,1,0,0
50,2021-02-20,-0.1,-0.1,1,11.7,81,1,15.9,14,4.6,6.0,11,3.0,3,1,1970,7,202107,Saturday,1,0,0
51,2021-02-21,0.0,0.0,1,10.7,74,7,16.9,15,3.2,4.0,8,2.0,17,1,1970,7,202107,Sunday,1,0,0
52,2021-02-22,-0.1,-0.1,1,12.2,80,7,16.2,14,3.3,4.0,2,2.0,19,1,1970,8,202108,Monday,1,0,0
53,2021-02-23,0.0,0.0,1,13.4,85,5,17.8,15,4.2,7.0,14,2.0,3,1,1970,8,202108,Tuesday,1,0,0
54,2021-02-24,0.0,0.0,1,13.7,86,21,18.7,15,4.2,6.0,10,2.0,19,1,1970,8,202108,Wednesday,1,0,0
55,2021-02-25,-0.1,-0.1,1,11.4,81,7,16.5,14,3.0,4.0,3,2.0,7,1,1970,8,202108,Thursday,1,0,0
56,2021-02-26,-0.1,-0.1,1,6.5,-4,24,10.6,14,2.4,5.0,14,1.0,2,1,1970,8,202108,Friday,1,0,0
57,2021-02-27,0.0,0.0,1,4.3,-5,24,9.8,15,1.3,2.0,3,0.0,1,1,1970,8,202108,Saturday,1,0,0
58,2021-02-28,0.0,0.0,1,4.0,-15,4,10.6,14,2.0,3.0,12,0.0,3,1,1970,8,202108,Sunday,1,0,0
59,2021-03-01,0.0,0.0,1,5.5,26,9,11.0,16,3.5,5.0,8,3.0,1,1,1970,9,202109,Monday,1,0,0
60,2021-03-02,0.0,0.0,1,6.3,1,6,14.5,14,2.3,4.0,11,1.0,19,1,1970,9,202109,Tuesday,1,0,0
61,2021-03-03,0.0,0.0,1,4.5,0,4,9.9,15,1.6,3.0,16,0.0,7,1,1970,9,202109,Wednesday,1,0,0
62,2021-03-04,-0.1,-0.1,1,4.2,32,4,5.8,15,2.8,5.0,17,1.0,8,1,1970,9,202109,Thursday,1,0,0
63,2021-03-05,0.0,0.0,1,1.9,-38,24,6.6,14,2.8,6.0,11,1.0,21,1,1970,9,202109,Friday,1,0,0
64,2021-03-06,0.0,0.0,1,0.7,-54,7,7.0,13,1.8,4.0,11,0.0,4,1,1970,9,202109,Saturday,1,0,0
65,2021-03-07,0.0,0.0,1,1.4,-47,4,5.6,15,1.3,3.0,13,0.0,4,1,1970,9,202109,Sunday,1,0,0
66,2021-03-08,2.8,0.9,23,5.4,29,1,8.8,13,2.7,4.0,20,2.0,1,1,1970,10,202110,Monday,1,0,0
67,2021-03-09,1.7,0.6,1,5.1,-6,24,7.0,15,2.6,5.0,2,0.0,22,1,1970,10,202110,Tuesday,1,0,0
68,2021-03-10,3.6,1.0,19,5.7,-6,1,9.8,14,5.0,9.0,21,1.0,1,1,1970,10,202110,Wednesday,1,0,0
69,2021-03-11,1.6,0.7,6,9.4,62,1,12.0,10,8.9,14.0,11,6.0,21,1,1970,10,202110,Thursday,1,0,0
70,2021-03-12,2.6,1.4,14,7.1,51,7,8.5,17,6.8,9.0,11,6.0,2,1,1970,10,202110,Friday,1,0,0
71,2021-03-13,7.7,2.2,16,6.9,33,16,8.9,13,7.7,11.0,6,4.0,24,1,1970,10,202110,Saturday,1,0,0
72,2021-03-14,2.3,0.7,23,6.7,46,5,8.8,16,4.1,6.0,14,3.0,6,1,1970,10,202110,Sunday,1,0,0
73,2021-03-15,3.0,1.0,1,6.6,54,3,8.6,16,4.1,6.0,12,2.0,3,1,1970,11,202111,Monday,1,0,0
74,2021-03-16,5.2,0.8,16,5.6,37,23,7.6,11,2.2,4.0,1,1.0,18,1,1970,11,202111,Tuesday,1,0,0
75,2021-03-17,0.4,0.1,8,5.0,0,24,8.0,14,3.6,5.0,9,1.0,24,1,1970,11,202111,Wednesday,1,0,0
76,2021-03-18,-0.1,-0.1,1,4.4,-5,3,8.6,14,2.4,4.0,18,1.0,1,1,1970,11,202111,Thursday,1,0,0
77,2021-03-19,0.0,0.0,1,4.6,4,6,9.5,15,3.9,6.0,11,2.0,6,1,1970,11,202111,Friday,1,0,0
78,2021-03-20,0.2,0.1,19,4.3,-22,6,8.8,14,2.3,4.0,14,1.0,4,1,1970,11,202111,Saturday,1,0,0
79,2021-03-21,0.1,0.1,1,6.1,23,24,7.4,10,4.0,8.0,9,1.0,23,1,1970,11,202111,Sunday,1,0,0
80,2021-03-22,0.0,0.0,1,5.7,10,2,8.3,11,1.9,3.0,9,0.0,22,1,1970,12,202112,Monday,1,0,0
81,2021-03-23,0.0,0.0,1,6.5,15,24,10.2,17,2.7,5.0,14,1.0,1,1,1970,12,202112,Tuesday,1,0,0
82,2021-03-24,0.0,0.0,1,6.7,-3,4,14.4,14,2.6,6.0,13,0.0,20,1,1970,12,202112,Wednesday,1,0,0
83,2021-03-25,0.1,0.1,11,8.2,28,3,13.1,15,3.0,5.0,12,1.0,1,1,1970,12,202112,Thursday,1,0,0
84,2021-03-26,1.7,0.8,23,9.7,55,24,14.0,13,5.0,8.0,12,3.0,1,1,1970,12,202112,Friday,1,0,0
85,2021-03-27,1.4,0.9,2,6.9,47,2,9.4,15,5.0,7.0,10,3.0,19,1,1970,12,202112,Saturday,1,0,0
86,2021-03-28,-0.1,-0.1,1,9.7,60,5,12.9,15,5.6,8.0,10,4.0,1,1,1970,12,202112,Sunday,1,0,0
87,2021-03-29,0.0,0.0,1,12.3,64,24,18.8,17,4.7,6.0,8,2.0,20,1,1970,13,202113,Monday,1,0,0
88,2021-03-30,0.0,0.0,1,11.3,17,5,21.3,16,2.0,4.0,14,1.0,2,1,1970,13,202113,Tuesday,1,0,0
89,2021-03-31,0.0,0.0,1,13.8,31,5,23.8,14,1.8,3.0,13,1.0,1,1,1970,13,202113,Wednesday,1,0,0
90,2021-04-01,0.0,0.0,1,9.6,40,24,13.2,2,3.8,6.0,11,1.0,1,1,1970,13,202113,Thursday,1,0,0
91,2021-04-02,-0.1,-0.1,1,5.3,1,6,7.6,16,3.5,5.0,10,1.0,5,1,1970,13,202113,Friday,1,0,0
92,2021-04-03,0.0,0.0,1,7.2,49,6,10.8,14,4.2,5.0,8,3.0,1,1,1970,13,202113,Saturday,1,0,0
93,2021-04-04,0.0,0.0,1,6.3,48,22,9.6,16,3.2,6.0,24,2.0,1,1,1970,13,202113,Sunday,1,0,0
94,2021-04-05,1.6,0.5,21,4.2,6,13,8.5,5,6.0,8.0,14,4.0,2,1,1970,14,202114,Monday,1,0,0
95,2021-04-06,2.6,0.8,13,2.5,5,23,5.7,10,4.3,6.0,10,3.0,4,1,1970,14,202114,Tuesday,1,0,0
96,2021-04-07,11.3,4.1,6,3.4,4,5,7.2,13,4.5,7.0,11,2.0,2,1,1970,14,202114,Wednesday,1,0,0
97,2021-04-08,-0.1,-0.1,1,5.5,8,6,9.2,14,3.9,7.0,14,1.0,4,1,1970,14,202114,Thursday,1,0,0
98,2021-04-09,0.0,0.0,1,7.8,45,1,12.4,14,4.0,5.0,7,2.0,19,1,1970,14,202114,Friday,1,0,0
99,2021-04-10,11.4,2.5,17,5.0,22,23,7.6,10,4.5,6.0,17,2.0,1,1,1970,14,202114,Saturday,1,0,0
100,2021-04-11,1.2,0.4,4,4.2,-4,23,7.9,15,4.1,6.0,10,1.0,22,1,1970,14,202114,Sunday,1,0,0
101,2021-04-12,0.7,0.3,10,3.5,-6,5,8.3,16,3.0,6.0,15,1.0,6,1,1970,15,202115,Monday,1,0,0
102,2021-04-13,-0.1,-0.1,1,4.2,-22,5,9.6,12,2.1,4.0,12,0.0,21,1,1970,15,202115,Tuesday,1,0,0
103,2021-04-14,0.9,0.5,8,4.5,-6,1,9.6,14,2.6,5.0,14,1.0,1,1,1970,15,202115,Wednesday,1,0,0
104,2021-04-15,1.3,1.3,1,5.3,0,5,9.7,15,2.6,5.0,10,1.0,2,1,1970,15,202115,Thursday,1,0,0
105,2021-04-16,0.0,0.0,1,6.5,-19,4,12.5,14,3.5,6.0,16,2.0,1,1,1970,15,202115,Friday,1,0,0
106,2021-04-17,0.0,0.0,1,7.1,-1,5,12.1,15,3.2,5.0,10,2.0,2,1,1970,15,202115,Saturday,1,0,0
107,2021-04-18,0.0,0.0,1,8.4,-2,4,15.6,16,2.2,4.0,13,0.0,5,1,1970,15,202115,Sunday,1,0,0
108,2021-04-19,-0.1,-0.1,1,8.8,43,3,14.6,13,2.0,4.0,12,0.0,20,1,1970,16,202116,Monday,1,0,0
109,2021-04-20,0.0,0.0,1,10.9,27,5,17.5,12,1.7,3.0,16,1.0,1,1,1970,16,202116,Tuesday,1,0,0
110,2021-04-21,0.0,0.0,1,8.1,33,24,12.7,14,4.0,7.0,17,1.0,1,1,1970,16,202116,Wednesday,1,0,0
111,2021-04-22,0.0,0.0,1,6.7,5,24,11.8,15,2.8,5.0,17,1.0,1,1,1970,16,202116,Thursday,1,0,0
112,2021-04-23,0.0,0.0,1,7.1,-17,5,13.5,14,2.8,5.0,17,0.0,2,1,1970,16,202116,Friday,1,0,0
113,2021-04-24,0.0,0.0,1,7.6,4,5,13.5,15,3.4,6.0,16,1.0,1,1,1970,16,202116,Saturday,1,0,0
114,2021-04-25,0.0,0.0,1,7.1,36,1,10.9,15,3.5,5.0,9,1.0,1,1,1970,16,202116,Sunday,1,0,0
115,2021-04-26,0.0,0.0,1,7.3,18,5,12.5,14,3.7,5.0,15,2.0,3,1,1970,17,202117,Monday,1,0,0
116,2021-04-27,0.0,0.0,1,9.2,10,5,15.7,15,3.1,5.0,11,2.0,1,1,1970,17,202117,Tuesday,1,0,0
117,2021-04-28,0.0,0.0,1,10.8,38,5,17.8,14,4.0,6.0,16,2.0,7,1,1970,17,202117,Wednesday,1,0,0
118,2021-04-29,5.4,1.8,4,7.7,63,12,9.2,2,4.2,6.0,14,2.0,24,1,1970,17,202117,Thursday,1,0,0
119,2021-04-30,8.3,4.2,6,7.8,54,22,10.3,14,2.0,4.0,16,1.0,3,1,1970,17,202117,Friday,1,0,0
120,2021-05-01,-0.1,-0.1,1,7.7,19,5,12.7,13,2.8,5.0,16,1.0,3,1,1970,17,202117,Saturday,1,0,0
121,2021-05-02,-0.1,-0.1,1,6.8,21,4,11.0,17,3.1,5.0,12,1.0,24,1,1970,17,202117,Sunday,1,0,0
122,2021-05-03,0.2,0.2,24,9.9,11,2,13.9,15,4.8,9.0,24,2.0,1,1,1970,18,202118,Monday,1,0,0
123,2021-05-04,6.7,1.5,21,9.0,63,21,10.9,1,7.7,10.0,10,4.0,22,1,1970,18,202118,Tuesday,1,0,0
124,2021-05-05,4.2,1.4,1,7.1,44,24,10.8,15,4.7,7.0,11,1.0,21,1,1970,18,202118,Wednesday,1,0,0
125,2021-05-06,4.2,2.6,11,5.9,26,24,10.4,15,2.1,3.0,1,1.0,6,1,1970,18,202118,Thursday,1,0,0
126,2021-05-07,1.5,1.5,4,6.5,8,2,11.8,14,2.8,5.0,11,0.0,22,1,1970,18,202118,Friday,1,0,0
127,2021-05-08,2.5,1.2,12,10.4,7,1,16.4,19,4.2,6.0,11,2.0,1,1,1970,18,202118,Saturday,1,0,0
128,2021-05-09,1.5,0.6,13,18.5,114,4,24.9,15,3.8,7.0,15,2.0,19,1,1970,18,202118,Sunday,1,0,0
129,2021-05-10,1.4,1.1,9,15.9,124,24,19.4,15,3.7,8.0,6,1.0,20,1,1970,19,202119,Monday,1,0,0
130,2021-05-11,1.0,0.4,14,13.6,94,24,17.1,12,1.2,3.0,16,1.0,1,1,1970,19,202119,Tuesday,1,0,0
131,2021-05-12,1.9,1.9,17,11.5,58,24,17.6,15,2.3,5.0,17,1.0,1,1,1970,19,202119,Wednesday,1,0,0
132,2021-05-13,8.7,3.3,21,12.1,37,4,19.1,14,2.0,5.0,15,1.0,1,1,1970,19,202119,Thursday,1,0,0
133,2021-05-14,0.1,0.1,18,11.1,76,23,15.9,16,1.8,3.0,14,1.0,5,1,1970,19,202119,Friday,1,0,0
134,2021-05-15,3.2,1.2,19,10.6,77,1,13.6,14,1.8,3.0,8,0.0,5,1,1970,19,202119,Saturday,1,0,0
135,2021-05-16,7.5,3.4,10,11.4,81,22,14.9,15,3.0,5.0,8,1.0,18,1,1970,19,202119,Sunday,1,0,0
136,2021-05-17,11.2,5.5,11,11.1,71,24,14.8,13,2.9,5.0,15,1.0,23,1,1970,20,202120,Monday,1,0,0
137,2021-05-18,0.8,0.8,9,11.3,58,24,16.4,12,2.4,5.0,13,0.0,22,1,1970,20,202120,Tuesday,1,0,0
138,2021-05-19,8.2,5.4,10,10.4,63,1,14.4,17,2.0,4.0,9,1.0,1,1,1970,20,202120,Wednesday,1,0,0
139,2021-05-20,-0.1,-0.1,1,12.2,50,1,15.8,14,3.6,6.0,16,1.0,1,1,1970,20,202120,Thursday,1,0,0
140,2021-05-21,0.1,0.1,13,13.2,104,4,16.7,16,8.3,11.0,17,5.0,1,1,1970,20,202120,Friday,1,0,0
141,2021-05-22,7.0,1.6,9,10.5,85,24,12.5,14,4.7,8.0,2,1.0,21,1,1970,20,202120,Saturday,1,0,0
142,2021-05-23,0.9,0.5,5,11.7,78,3,14.9,16,3.8,7.0,11,1.0,1,1,1970,20,202120,Sunday,1,0,0
143,2021-05-24,16.2,7.1,16,11.2,86,24,14.8,16,3.8,5.0,3,1.0,17,1,1970,21,202121,Monday,1,0,0
144,2021-05-25,2.9,2.0,9,10.2,67,4,14.2,11,4.0,7.0,12,2.0,22,1,1970,21,202121,Tuesday,1,0,0
145,2021-05-26,8.4,5.2,9,10.8,84,3,14.0,13,4.3,6.0,14,3.0,1,1,1970,21,202121,Wednesday,1,0,0
146,2021-05-27,4.1,0.7,4,10.5,72,24,13.5,17,3.6,5.0,1,2.0,21,1,1970,21,202121,Thursday,1,0,0
147,2021-05-28,0.0,0.0,1,12.6,33,4,19.1,17,1.8,3.0,17,1.0,2,1,1970,21,202121,Friday,1,0,0
148,2021-05-29,0.0,0.0,1,12.5,50,4,17.2,12,2.8,4.0,13,1.0,2,1,1970,21,202121,Saturday,1,0,0
149,2021-05-30,0.0,0.0,1,14.9,75,2,21.4,14,3.1,5.0,16,1.0,12,1,1970,21,202121,Sunday,1,0,0
150,2021-05-31,0.0,0.0,1,16.7,91,4,23.0,15,2.5,4.0,13,1.0,3,1,1970,22,202122,Monday,1,0,0
151,2021-06-01,0.0,0.0,1,18.5,85,4,25.2,14,3.0,5.0,14,1.0,4,1,1970,22,202122,Tuesday,1,0,0
152,2021-06-02,0.0,0.0,1,21.0,108,4,27.3,17,2.2,3.0,7,1.0,20,1,1970,22,202122,Wednesday,1,0,0
153,2021-06-03,0.0,0.0,1,20.7,154,5,25.3,13,2.6,4.0,9,0.0,24,1,1970,22,202122,Thursday,1,0,0
154,2021-06-04,1.2,0.4,19,20.0,128,4,25.7,14,2.1,4.0,14,0.0,6,1,1970,22,202122,Friday,1,0,0
155,2021-06-05,-0.1,-0.1,1,15.7,134,24,18.6,11,2.7,4.0,14,2.0,1,1,1970,22,202122,Saturday,1,0,0
156,2021-06-06,0.0,0.0,1,16.5,103,24,21.4,16,3.0,4.0,11,1.0,24,1,1970,22,202122,Sunday,1,0,0
157,2021-06-07,0.0,0.0,1,16.8,78,4,22.4,15,2.7,5.0,13,1.0,1,1,1970,23,202123,Monday,1,0,0
158,2021-06-08,0.0,0.0,1,19.1,98,4,25.5,16,2.0,4.0,18,1.0,1,1,1970,23,202123,Tuesday,1,0,0
159,2021-06-09,0.0,0.0,1,19.0,109,24,25.6,13,1.7,4.0,13,0.0,3,1,1970,23,202123,Wednesday,1,0,0
160,2021-06-10,0.0,0.0,1,19.3,98,4,26.8,15,2.0,4.0,18,0.0,23,1,1970,23,202123,Thursday,1,0,0
161,2021-06-11,0.0,0.0,1,18.6,120,4,24.0,16,2.5,4.0,12,0.0,2,1,1970,23,202123,Friday,1,0,0
162,2021-06-12,-0.1,-0.1,1,16.7,96,24,20.6,14,3.4,5.0,11,1.0,22,1,1970,23,202123,Saturday,1,0,0
163,2021-06-13,0.0,0.0,1,16.6,73,4,23.6,17,1.5,3.0,14,1.0,1,1,1970,23,202123,Sunday,1,0,0
164,2021-06-14,0.0,0.0,1,20.3,102,4,27.4,13,2.5,4.0,14,1.0,1,1,1970,24,202124,Monday,1,0,0
165,2021-06-15,0.0,0.0,1,18.3,131,24,23.1,15,2.4,4.0,15,1.0,23,1,1970,24,202124,Tuesday,1,0,0
166,2021-06-16,0.0,0.0,1,21.6,106,3,28.9,15,1.9,3.0,8,1.0,1,1,1970,24,202124,Wednesday,1,0,0
167,2021-06-17,0.0,0.0,1,24.0,167,2,30.8,13,3.1,6.0,13,1.0,1,1,1970,24,202124,Thursday,1,0,0
168,2021-06-18,17.8,13.1,19,22.4,188,5,29.5,15,3.1,5.0,10,1.0,21,1,1970,24,202124,Friday,1,0,0
169,2021-06-19,9.0,5.3,24,18.1,161,24,20.3,1,3.2,5.0,7,2.0,11,1,1970,24,202124,Saturday,1,0,0
170,2021-06-20,0.7,0.4,3,18.6,150,24,22.5,15,3.0,6.0,24,1.0,5,1,1970,24,202124,Sunday,1,0,0
171,2021-06-21,10.8,1.8,3,14.0,121,22,16.2,16,3.8,5.0,1,2.0,22,1,1970,25,202125,Monday,1,0,0
172,2021-06-22,0.5,0.4,24,14.5,109,3,17.9,12,3.8,6.0,14,1.0,24,1,1970,25,202125,Tuesday,1,0,0
173,2021-06-23,0.7,0.5,3,14.6,110,4,17.2,15,2.5,4.0,11,0.0,4,1,1970,25,202125,Wednesday,1,0,0
174,2021-06-24,0.0,0.0,1,15.0,75,24,19.1,15,2.0,3.0,1,1.0,15,1,1970,25,202125,Thursday,1,0,0
175,2021-06-25,1.3,0.7,19,14.8,71,2,18.7,16,2.5,5.0,12,1.0,1,1,1970,25,202125,Friday,1,0,0
176,2021-06-26,0.0,0.0,1,19.8,145,1,24.9,15,2.4,4.0,16,1.0,1,1,1970,25,202125,Saturday,1,0,0
177,2021-06-27,6.8,5.6,19,20.8,168,3,27.0,15,3.6,6.0,14,2.0,20,1,1970,25,202125,Sunday,1,0,0
178,2021-06-28,-0.1,-0.1,1,20.3,150,4,24.4,10,1.4,2.0,2,1.0,1,1,1970,26,202126,Monday,1,0,0
179,2021-06-29,1.2,0.9,6,17.3,135,24,20.7,12,2.6,4.0,15,1.0,1,1,1970,26,202126,Tuesday,1,0,0
180,2021-06-30,2.6,0.7,17,14.0,132,5,16.1,14,2.8,3.0,1,2.0,20,1,1970,26,202126,Wednesday,1,0,0
181,2021-07-01,0.6,0.3,2,15.0,130,1,17.0,14,3.1,4.0,10,2.0,2,1,1970,26,202126,Thursday,1,0,0
182,2021-07-02,0.2,0.1,9,16.6,116,24,21.9,15,1.8,3.0,16,1.0,18,1,1970,26,202126,Friday,1,0,0
183,2021-07-03,7.7,6.4,18,18.4,108,2,23.4,12,2.1,4.0,10,1.0,1,1,1970,26,202126,Saturday,1,0,0
184,2021-07-04,5.7,2.9,16,18.1,131,24,23.0,12,1.5,4.0,15,1.0,1,1,1970,26,202126,Sunday,1,0,0
185,2021-07-05,4.7,2.1,1,16.7,145,5,19.1,11,2.8,5.0,12,1.0,16,1,1970,27,202127,Monday,1,0,0
186,2021-07-06,0.5,0.3,15,18.0,151,23,20.9,10,5.3,8.0,9,3.0,1,1,1970,27,202127,Tuesday,1,0,0
187,2021-07-07,0.0,0.0,1,17.2,117,24,21.8,16,2.8,5.0,9,0.0,22,1,1970,27,202127,Wednesday,1,0,0
188,2021-07-08,0.0,0.0,1,18.1,115,1,23.0,12,1.8,3.0,14,0.0,1,1,1970,27,202127,Thursday,1,0,0
189,2021-07-09,0.0,0.0,1,17.6,106,4,23.8,14,1.9,4.0,12,0.0,2,1,1970,27,202127,Friday,1,0,0
190,2021-07-10,-0.1,-0.1,1,18.4,130,1,22.8,13,1.5,3.0,17,1.0,1,1,1970,27,202127,Saturday,1,0,0
191,2021-07-11,-0.1,-0.1,1,18.8,142,24,23.4,13,1.8,4.0,14,1.0,1,1,1970,27,202127,Sunday,1,0,0
192,2021-07-12,-0.1,-0.1,1,19.7,128,4,25.2,13,2.1,4.0,10,0.0,24,1,1970,28,202128,Monday,1,0,0
193,2021-07-13,0.5,0.5,14,18.8,156,3,20.6,16,2.9,4.0,8,1.0,1,1,1970,28,202128,Tuesday,1,0,0
194,2021-07-14,1.2,0.5,23,18.8,172,1,21.0,14,4.1,5.0,12,3.0,1,1,1970,28,202128,Wednesday,1,0,0
