Date,nat,Year,Month,Day,Hour,Minute
1989-10-01,-0.33465919563561475,1989,10,1,0,0
1989-10-02,-0.23439481443532395,1989,10,2,0,0
1989-10-03,-0.23439481443532395,1989,10,3,0,0
1989-10-04,-0.23439481443532395,1989,10,4,0,0
1989-10-05,-0.23439481443532395,1989,10,5,0,0
1989-10-06,-0.23439481443532395,1989,10,6,0,0
1989-10-07,-0.23439481443532395,1989,10,7,0,0
1989-10-08,-0.23439481443532395,1989,10,8,0,0
1989-10-09,-0.3609552583448607,1989,10,9,0,0
1989-10-10,-0.3609552583448607,1989,10,10,0,0
1989-10-11,-0.3609552583448607,1989,10,11,0,0
1989-10-12,-0.3609552583448607,1989,10,12,0,0
1989-10-13,-0.3609552583448607,1989,10,13,0,0
1989-10-14,-0.3609552583448607,1989,10,14,0,0
1989-10-15,-0.3609552583448607,1989,10,15,0,0
1989-10-16,-0.37140770851019644,1989,10,16,0,0
1989-10-17,-0.37140770851019644,1989,10,17,0,0
1989-10-18,-0.37140770851019644,1989,10,18,0,0
1989-10-19,-0.37140770851019644,1989,10,19,0,0
1989-10-20,-0.37140770851019644,1989,10,20,0,0
1989-10-21,-0.37140770851019644,1989,10,21,0,0
1989-10-22,-0.37140770851019644,1989,10,22,0,0
1989-10-23,-0.06512739489577617,1989,10,23,0,0
1989-10-24,-0.06512739489577617,1989,10,24,0,0
1989-10-25,-0.06512739489577617,1989,10,25,0,0
1989-10-26,-0.06512739489577617,1989,10,26,0,0
1989-10-27,-0.06512739489577617,1989,10,27,0,0
1989-10-28,-0.06512739489577617,1989,10,28,0,0
1989-10-29,-0.06512739489577617,1989,10,29,0,0
1989-10-30,-0.42000883534696765,1989,10,30,0,0
1989-10-31,-0.42000883534696765,1989,10,31,0,0
1989-11-01,-0.42000883534696765,1989,11,1,0,0
1989-11-02,-0.42000883534696765,1989,11,2,0,0
1989-11-03,-0.42000883534696765,1989,11,3,0,0
1989-11-04,-0.42000883534696765,1989,11,4,0,0
1989-11-05,-0.42000883534696765,1989,11,5,0,0
1989-11-06,-0.5679280682267759,1989,11,6,0,0
1989-11-07,-0.5679280682267759,1989,11,7,0,0
1989-11-08,-0.5679280682267759,1989,11,8,0,0
1989-11-09,-0.5679280682267759,1989,11,9,0,0
1989-11-10,-0.5679280682267759,1989,11,10,0,0
1989-11-11,-0.5679280682267759,1989,11,11,0,0
1989-11-12,-0.5679280682267759,1989,11,12,0,0
1989-11-13,-0.6424345572453115,1989,11,13,0,0
1989-11-14,-0.6424345572453115,1989,11,14,0,0
1989-11-15,-0.6424345572453115,1989,11,15,0,0
1989-11-16,-0.6424345572453115,1989,11,16,0,0
1989-11-17,-0.6424345572453115,1989,11,17,0,0
1989-11-18,-0.6424345572453115,1989,11,18,0,0
1989-11-19,-0.6424345572453115,1989,11,19,0,0
1989-11-20,-0.2642239081482241,1989,11,20,0,0
1989-11-21,-0.2642239081482241,1989,11,21,0,0
1989-11-22,-0.2642239081482241,1989,11,22,0,0
1989-11-23,-0.2642239081482241,1989,11,23,0,0
1989-11-24,-0.2642239081482241,1989,11,24,0,0
1989-11-25,-0.2642239081482241,1989,11,25,0,0
1989-11-26,-0.2642239081482241,1989,11,26,0,0
1989-11-27,-0.281755936007639,1989,11,27,0,0
1989-11-28,-0.281755936007639,1989,11,28,0,0
1989-11-29,-0.281755936007639,1989,11,29,0,0
1989-11-30,-0.281755936007639,1989,11,30,0,0
1989-12-01,-0.281755936007639,1989,12,1,0,0
1989-12-02,-0.281755936007639,1989,12,2,0,0
1989-12-03,-0.281755936007639,1989,12,3,0,0
1989-12-04,0.03765774886136824,1989,12,4,0,0
1989-12-05,0.03765774886136824,1989,12,5,0,0
1989-12-06,0.03765774886136824,1989,12,6,0,0
1989-12-07,0.03765774886136824,1989,12,7,0,0
1989-12-08,0.03765774886136824,1989,12,8,0,0
1989-12-09,0.03765774886136824,1989,12,9,0,0
1989-12-10,0.03765774886136824,1989,12,10,0,0
1989-12-11,0.21389320386136773,1989,12,11,0,0
1989-12-12,0.21389320386136773,1989,12,12,0,0
1989-12-13,0.21389320386136773,1989,12,13,0,0
1989-12-14,0.21389320386136773,1989,12,14,0,0
1989-12-15,0.21389320386136773,1989,12,15,0,0
1989-12-16,0.21389320386136773,1989,12,16,0,0
1989-12-17,0.21389320386136773,1989,12,17,0,0
1989-12-18,-0.02397362219889612,1989,12,18,0,0
1989-12-19,-0.02397362219889612,1989,12,19,0,0
1989-12-20,-0.02397362219889612,1989,12,20,0,0
1989-12-21,-0.02397362219889612,1989,12,21,0,0
1989-12-22,-0.02397362219889612,1989,12,22,0,0
1989-12-23,-0.02397362219889612,1989,12,23,0,0
1989-12-24,-0.02397362219889612,1989,12,24,0,0
1989-12-25,-0.25438066147313265,1989,12,25,0,0
1989-12-26,-0.25438066147313265,1989,12,26,0,0
1989-12-27,-0.25438066147313265,1989,12,27,0,0
1989-12-28,-0.25438066147313265,1989,12,28,0,0
1989-12-29,-0.25438066147313265,1989,12,29,0,0
1989-12-30,-0.25438066147313265,1989,12,30,0,0
1989-12-31,-0.25438066147313265,1989,12,31,0,0
1990-01-01,-0.4043993965749147,1990,1,1,0,0
1990-01-02,-0.4043993965749147,1990,1,2,0,0
1990-01-03,-0.4043993965749147,1990,1,3,0,0
1990-01-04,-0.4043993965749147,1990,1,4,0,0
1990-01-05,-0.4043993965749147,1990,1,5,0,0
1990-01-06,-0.4043993965749147,1990,1,6,0,0
1990-01-07,-0.4043993965749147,1990,1,7,0,0
1990-01-08,-0.4244849168110107,1990,1,8,0,0
1990-01-09,-0.4244849168110107,1990,1,9,0,0
1990-01-10,-0.4244849168110107,1990,1,10,0,0
1990-01-11,-0.4244849168110107,1990,1,11,0,0
1990-01-12,-0.4244849168110107,1990,1,12,0,0
1990-01-13,-0.4244849168110107,1990,1,13,0,0
1990-01-14,-0.4244849168110107,1990,1,14,0,0
1990-01-15,-0.6965414211049115,1990,1,15,0,0
1990-01-16,-0.6965414211049115,1990,1,16,0,0
1990-01-17,-0.6965414211049115,1990,1,17,0,0
1990-01-18,-0.6965414211049115,1990,1,18,0,0
1990-01-19,-0.6965414211049115,1990,1,19,0,0
1990-01-20,-0.6965414211049115,1990,1,20,0,0
1990-01-21,-0.6965414211049115,1990,1,21,0,0
1990-01-22,-0.17195370076256417,1990,1,22,0,0
1990-01-23,-0.17195370076256417,1990,1,23,0,0
1990-01-24,-0.17195370076256417,1990,1,24,0,0
1990-01-25,-0.17195370076256417,1990,1,25,0,0
1990-01-26,-0.17195370076256417,1990,1,26,0,0
1990-01-27,-0.17195370076256417,1990,1,27,0,0
1990-01-28,-0.17195370076256417,1990,1,28,0,0
1990-01-29,-0.4682534672783442,1990,1,29,0,0
1990-01-30,-0.4682534672783442,1990,1,30,0,0
1990-01-31,-0.4682534672783442,1990,1,31,0,0
1990-02-01,-0.4682534672783442,1990,2,1,0,0
1990-02-02,-0.4682534672783442,1990,2,2,0,0
1990-02-03,-0.4682534672783442,1990,2,3,0,0
1990-02-04,-0.4682534672783442,1990,2,4,0,0
1990-02-05,-0.27357324270257954,1990,2,5,0,0
1990-02-06,-0.27357324270257954,1990,2,6,0,0
1990-02-07,-0.27357324270257954,1990,2,7,0,0
1990-02-08,-0.27357324270257954,1990,2,8,0,0
1990-02-09,-0.27357324270257954,1990,2,9,0,0
1990-02-10,-0.27357324270257954,1990,2,10,0,0
1990-02-11,-0.27357324270257954,1990,2,11,0,0
1990-02-12,0.20731628384791767,1990,2,12,0,0
1990-02-13,0.20731628384791767,1990,2,13,0,0
1990-02-14,0.20731628384791767,1990,2,14,0,0
1990-02-15,0.20731628384791767,1990,2,15,0,0
1990-02-16,0.20731628384791767,1990,2,16,0,0
1990-02-17,0.20731628384791767,1990,2,17,0,0
1990-02-18,0.20731628384791767,1990,2,18,0,0
1990-02-19,-0.029826918779176762,1990,2,19,0,0
1990-02-20,-0.029826918779176762,1990,2,20,0,0
1990-02-21,-0.029826918779176762,1990,2,21,0,0
1990-02-22,-0.029826918779176762,1990,2,22,0,0
1990-02-23,-0.029826918779176762,1990,2,23,0,0
1990-02-24,-0.029826918779176762,1990,2,24,0,0
1990-02-25,-0.029826918779176762,1990,2,25,0,0
1990-02-26,0.08048477660411449,1990,2,26,0,0
1990-02-27,0.08048477660411449,1990,2,27,0,0
1990-02-28,0.08048477660411449,1990,2,28,0,0
1990-03-01,0.08048477660411449,1990,3,1,0,0
1990-03-02,0.08048477660411449,1990,3,2,0,0
1990-03-03,0.08048477660411449,1990,3,3,0,0
1990-03-04,0.08048477660411449,1990,3,4,0,0
1990-03-05,-0.38662231781848466,1990,3,5,0,0
1990-03-06,-0.38662231781848466,1990,3,6,0,0
1990-03-07,-0.38662231781848466,1990,3,7,0,0
1990-03-08,-0.38662231781848466,1990,3,8,0,0
1990-03-09,-0.38662231781848466,1990,3,9,0,0
1990-03-10,-0.38662231781848466,1990,3,10,0,0
1990-03-11,-0.38662231781848466,1990,3,11,0,0
1990-03-12,0.17764649125451415,1990,3,12,0,0
1990-03-13,0.17764649125451415,1990,3,13,0,0
1990-03-14,0.17764649125451415,1990,3,14,0,0
1990-03-15,0.17764649125451415,1990,3,15,0,0
1990-03-16,0.17764649125451415,1990,3,16,0,0
1990-03-17,0.17764649125451415,1990,3,17,0,0
1990-03-18,0.17764649125451415,1990,3,18,0,0
1990-03-19,0.015716971781710765,1990,3,19,0,0
1990-03-20,0.015716971781710765,1990,3,20,0,0
1990-03-21,0.015716971781710765,1990,3,21,0,0
1990-03-22,0.015716971781710765,1990,3,22,0,0
1990-03-23,0.015716971781710765,1990,3,23,0,0
1990-03-24,0.015716971781710765,1990,3,24,0,0
1990-03-25,0.015716971781710765,1990,3,25,0,0
1990-03-26,0.13276142593342852,1990,3,26,0,0
1990-03-27,0.13276142593342852,1990,3,27,0,0
1990-03-28,0.13276142593342852,1990,3,28,0,0
1990-03-29,0.13276142593342852,1990,3,29,0,0
1990-03-30,0.13276142593342852,1990,3,30,0,0
1990-03-31,0.13276142593342852,1990,3,31,0,0
1990-04-01,0.13276142593342852,1990,4,1,0,0
1990-04-02,0.5423401220323629,1990,4,2,0,0
1990-04-03,0.5423401220323629,1990,4,3,0,0
1990-04-04,0.5423401220323629,1990,4,4,0,0
1990-04-05,0.5423401220323629,1990,4,5,0,0
1990-04-06,0.5423401220323629,1990,4,6,0,0
1990-04-07,0.5423401220323629,1990,4,7,0,0
1990-04-08,0.5423401220323629,1990,4,8,0,0
1990-04-09,0.44067209274055463,1990,4,9,0,0
1990-04-10,0.44067209274055463,1990,4,10,0,0
1990-04-11,0.44067209274055463,1990,4,11,0,0
1990-04-12,0.44067209274055463,1990,4,12,0,0
1990-04-13,0.44067209274055463,1990,4,13,0,0
1990-04-14,0.44067209274055463,1990,4,14,0,0
1990-04-15,0.44067209274055463,1990,4,15,0,0
1990-04-16,0.16287659300296164,1990,4,16,0,0
1990-04-17,0.16287659300296164,1990,4,17,0,0
1990-04-18,0.16287659300296164,1990,4,18,0,0
1990-04-19,0.16287659300296164,1990,4,19,0,0
1990-04-20,0.16287659300296164,1990,4,20,0,0
1990-04-21,0.16287659300296164,1990,4,21,0,0
1990-04-22,0.16287659300296164,1990,4,22,0,0
1990-04-23,0.04571550507852044,1990,4,23,0,0
1990-04-24,0.04571550507852044,1990,4,24,0,0
1990-04-25,0.04571550507852044,1990,4,25,0,0
1990-04-26,0.04571550507852044,1990,4,26,0,0
1990-04-27,0.04571550507852044,1990,4,27,0,0
1990-04-28,0.04571550507852044,1990,4,28,0,0
1990-04-29,0.04571550507852044,1990,4,29,0,0
1990-04-30,0.07187550094653403,1990,4,30,0,0
1990-05-01,0.07187550094653403,1990,5,1,0,0
1990-05-02,0.07187550094653403,1990,5,2,0,0
1990-05-03,0.07187550094653403,1990,5,3,0,0
1990-05-04,0.07187550094653403,1990,5,4,0,0
1990-05-05,0.07187550094653403,1990,5,5,0,0
1990-05-06,0.07187550094653403,1990,5,6,0,0
1990-05-07,0.035798130934231356,1990,5,7,0,0
1990-05-08,0.035798130934231356,1990,5,8,0,0
1990-05-09,0.035798130934231356,1990,5,9,0,0
1990-05-10,0.035798130934231356,1990,5,10,0,0
1990-05-11,0.035798130934231356,1990,5,11,0,0
1990-05-12,0.035798130934231356,1990,5,12,0,0
1990-05-13,0.035798130934231356,1990,5,13,0,0
1990-05-14,0.13431445589915855,1990,5,14,0,0
1990-05-15,0.13431445589915855,1990,5,15,0,0
1990-05-16,0.13431445589915855,1990,5,16,0,0
1990-05-17,0.13431445589915855,1990,5,17,0,0
1990-05-18,0.13431445589915855,1990,5,18,0,0
1990-05-19,0.13431445589915855,1990,5,19,0,0
1990-05-20,0.13431445589915855,1990,5,20,0,0
1990-05-21,0.23848013255826192,1990,5,21,0,0
1990-05-22,0.23848013255826192,1990,5,22,0,0
1990-05-23,0.23848013255826192,1990,5,23,0,0
1990-05-24,0.23848013255826192,1990,5,24,0,0
1990-05-25,0.23848013255826192,1990,5,25,0,0
1990-05-26,0.23848013255826192,1990,5,26,0,0
1990-05-27,0.23848013255826192,1990,5,27,0,0
1990-05-28,-0.19970113635010725,1990,5,28,0,0
1990-05-29,-0.19970113635010725,1990,5,29,0,0
1990-05-30,-0.19970113635010725,1990,5,30,0,0
1990-05-31,-0.19970113635010725,1990,5,31,0,0
1990-06-01,-0.19970113635010725,1990,6,1,0,0
1990-06-02,-0.19970113635010725,1990,6,2,0,0
1990-06-03,-0.19970113635010725,1990,6,3,0,0
1990-06-04,-0.20439790726252613,1990,6,4,0,0
1990-06-05,-0.20439790726252613,1990,6,5,0,0
1990-06-06,-0.20439790726252613,1990,6,6,0,0
1990-06-07,-0.20439790726252613,1990,6,7,0,0
1990-06-08,-0.20439790726252613,1990,6,8,0,0
1990-06-09,-0.20439790726252613,1990,6,9,0,0
1990-06-10,-0.20439790726252613,1990,6,10,0,0
1990-06-11,-0.5589569997684907,1990,6,11,0,0
1990-06-12,-0.5589569997684907,1990,6,12,0,0
1990-06-13,-0.5589569997684907,1990,6,13,0,0
1990-06-14,-0.5589569997684907,1990,6,14,0,0
1990-06-15,-0.5589569997684907,1990,6,15,0,0
1990-06-16,-0.5589569997684907,1990,6,16,0,0
1990-06-17,-0.5589569997684907,1990,6,17,0,0
1990-06-18,-0.5645266801540442,1990,6,18,0,0
1990-06-19,-0.5645266801540442,1990,6,19,0,0
1990-06-20,-0.5645266801540442,1990,6,20,0,0
1990-06-21,-0.5645266801540442,1990,6,21,0,0
1990-06-22,-0.5645266801540442,1990,6,22,0,0
1990-06-23,-0.5645266801540442,1990,6,23,0,0
1990-06-24,-0.5645266801540442,1990,6,24,0,0
1990-06-25,-0.08976073711805538,1990,6,25,0,0
1990-06-26,-0.08976073711805538,1990,6,26,0,0
1990-06-27,-0.08976073711805538,1990,6,27,0,0
1990-06-28,-0.08976073711805538,1990,6,28,0,0
1990-06-29,-0.08976073711805538,1990,6,29,0,0
1990-06-30,-0.08976073711805538,1990,6,30,0,0
1990-07-01,-0.08976073711805538,1990,7,1,0,0
1990-07-02,-0.08051975451811866,1990,7,2,0,0
1990-07-03,-0.08051975451811866,1990,7,3,0,0
1990-07-04,-0.08051975451811866,1990,7,4,0,0
1990-07-05,-0.08051975451811866,1990,7,5,0,0
1990-07-06,-0.08051975451811866,1990,7,6,0,0
1990-07-07,-0.08051975451811866,1990,7,7,0,0
1990-07-08,-0.08051975451811866,1990,7,8,0,0
1990-07-09,0.06627167287208456,1990,7,9,0,0
1990-07-10,0.06627167287208456,1990,7,10,0,0
1990-07-11,0.06627167287208456,1990,7,11,0,0
1990-07-12,0.06627167287208456,1990,7,12,0,0
1990-07-13,0.06627167287208456,1990,7,13,0,0
1990-07-14,0.06627167287208456,1990,7,14,0,0
1990-07-15,0.06627167287208456,1990,7,15,0,0
1990-07-16,-0.15007769892515113,1990,7,16,0,0
1990-07-17,-0.15007769892515113,1990,7,17,0,0
1990-07-18,-0.15007769892515113,1990,7,18,0,0
1990-07-19,-0.15007769892515113,1990,7,19,0,0
1990-07-20,-0.15007769892515113,1990,7,20,0,0
1990-07-21,-0.15007769892515113,1990,7,21,0,0
1990-07-22,-0.15007769892515113,1990,7,22,0,0
1990-07-23,-0.2793988529369399,1990,7,23,0,0
1990-07-24,-0.2793988529369399,1990,7,24,0,0
1990-07-25,-0.2793988529369399,1990,7,25,0,0
1990-07-26,-0.2793988529369399,1990,7,26,0,0
1990-07-27,-0.2793988529369399,1990,7,27,0,0
1990-07-28,-0.2793988529369399,1990,7,28,0,0
1990-07-29,-0.2793988529369399,1990,7,29,0,0
1990-07-30,-0.13831708909223858,1990,7,30,0,0
1990-07-31,-0.13831708909223858,1990,7,31,0,0
1990-08-01,-0.13831708909223858,1990,8,1,0,0
1990-08-02,-0.13831708909223858,1990,8,2,0,0
1990-08-03,-0.13831708909223858,1990,8,3,0,0
1990-08-04,-0.13831708909223858,1990,8,4,0,0
1990-08-05,-0.13831708909223858,1990,8,5,0,0
1990-08-06,-0.027516552088451704,1990,8,6,0,0
1990-08-07,-0.027516552088451704,1990,8,7,0,0
1990-08-08,-0.027516552088451704,1990,8,8,0,0
1990-08-09,-0.027516552088451704,1990,8,9,0,0
1990-08-10,-0.027516552088451704,1990,8,10,0,0
1990-08-11,-0.027516552088451704,1990,8,11,0,0
1990-08-12,-0.027516552088451704,1990,8,12,0,0
1990-08-13,-0.049385725177156475,1990,8,13,0,0
1990-08-14,-0.049385725177156475,1990,8,14,0,0
1990-08-15,-0.049385725177156475,1990,8,15,0,0
1990-08-16,-0.049385725177156475,1990,8,16,0,0
1990-08-17,-0.049385725177156475,1990,8,17,0,0
1990-08-18,-0.049385725177156475,1990,8,18,0,0
1990-08-19,-0.049385725177156475,1990,8,19,0,0
1990-08-20,-0.31057290938269255,1990,8,20,0,0
1990-08-21,-0.31057290938269255,1990,8,21,0,0
1990-08-22,-0.31057290938269255,1990,8,22,0,0
1990-08-23,-0.31057290938269255,1990,8,23,0,0
1990-08-24,-0.31057290938269255,1990,8,24,0,0
1990-08-25,-0.31057290938269255,1990,8,25,0,0
1990-08-26,-0.31057290938269255,1990,8,26,0,0
1990-08-27,0.03521299705745907,1990,8,27,0,0
1990-08-28,0.03521299705745907,1990,8,28,0,0
1990-08-29,0.03521299705745907,1990,8,29,0,0
1990-08-30,0.03521299705745907,1990,8,30,0,0
1990-08-31,0.03521299705745907,1990,8,31,0,0
1990-09-01,0.03521299705745907,1990,9,1,0,0
1990-09-02,0.03521299705745907,1990,9,2,0,0
1990-09-03,-0.09023399811111601,1990,9,3,0,0
1990-09-04,-0.09023399811111601,1990,9,4,0,0
1990-09-05,-0.09023399811111601,1990,9,5,0,0
1990-09-06,-0.09023399811111601,1990,9,6,0,0
1990-09-07,-0.09023399811111601,1990,9,7,0,0
1990-09-08,-0.09023399811111601,1990,9,8,0,0
1990-09-09,-0.09023399811111601,1990,9,9,0,0
1990-09-10,0.0008605139691445539,1990,9,10,0,0
1990-09-11,0.0008605139691445539,1990,9,11,0,0
1990-09-12,0.0008605139691445539,1990,9,12,0,0
1990-09-13,0.0008605139691445539,1990,9,13,0,0
1990-09-14,0.0008605139691445539,1990,9,14,0,0
1990-09-15,0.0008605139691445539,1990,9,15,0,0
1990-09-16,0.0008605139691445539,1990,9,16,0,0
1990-09-17,0.29904482723887366,1990,9,17,0,0
1990-09-18,0.29904482723887366,1990,9,18,0,0
1990-09-19,0.29904482723887366,1990,9,19,0,0
1990-09-20,0.29904482723887366,1990,9,20,0,0
1990-09-21,0.29904482723887366,1990,9,21,0,0
1990-09-22,0.29904482723887366,1990,9,22,0,0
1990-09-23,0.29904482723887366,1990,9,23,0,0
1990-09-24,0.0400319808158288,1990,9,24,0,0
1990-09-25,0.0400319808158288,1990,9,25,0,0
1990-09-26,0.0400319808158288,1990,9,26,0,0
1990-09-27,0.0400319808158288,1990,9,27,0,0
1990-09-28,0.0400319808158288,1990,9,28,0,0
1990-09-29,0.0400319808158288,1990,9,29,0,0
1990-09-30,0.0400319808158288,1990,9,30,0,0
1990-10-01,0.22690311790362788,1990,10,1,0,0
1990-10-02,0.22690311790362788,1990,10,2,0,0
1990-10-03,0.22690311790362788,1990,10,3,0,0
1990-10-04,0.22690311790362788,1990,10,4,0,0
1990-10-05,0.22690311790362788,1990,10,5,0,0
1990-10-06,0.22690311790362788,1990,10,6,0,0
1990-10-07,0.22690311790362788,1990,10,7,0,0
1990-10-08,-0.14053317141519733,1990,10,8,0,0
1990-10-09,-0.14053317141519733,1990,10,9,0,0
1990-10-10,-0.14053317141519733,1990,10,10,0,0
1990-10-11,-0.14053317141519733,1990,10,11,0,0
1990-10-12,-0.14053317141519733,1990,10,12,0,0
1990-10-13,-0.14053317141519733,1990,10,13,0,0
1990-10-14,-0.14053317141519733,1990,10,14,0,0
1990-10-15,0.05709874124013853,1990,10,15,0,0
1990-10-16,0.05709874124013853,1990,10,16,0,0
1990-10-17,0.05709874124013853,1990,10,17,0,0
1990-10-18,0.05709874124013853,1990,10,18,0,0
1990-10-19,0.05709874124013853,1990,10,19,0,0
1990-10-20,0.05709874124013853,1990,10,20,0,0
1990-10-21,0.05709874124013853,1990,10,21,0,0
1990-10-22,-0.1767251230092343,1990,10,22,0,0
1990-10-23,-0.1767251230092343,1990,10,23,0,0
1990-10-24,-0.1767251230092343,1990,10,24,0,0
1990-10-25,-0.1767251230092343,1990,10,25,0,0
1990-10-26,-0.1767251230092343,1990,10,26,0,0
1990-10-27,-0.1767251230092343,1990,10,27,0,0
1990-10-28,-0.1767251230092343,1990,10,28,0,0
1990-10-29,0.15014671845672867,1990,10,29,0,0
1990-10-30,0.15014671845672867,1990,10,30,0,0
1990-10-31,0.15014671845672867,1990,10,31,0,0
1990-11-01,0.15014671845672867,1990,11,1,0,0
1990-11-02,0.15014671845672867,1990,11,2,0,0
1990-11-03,0.15014671845672867,1990,11,3,0,0
1990-11-04,0.15014671845672867,1990,11,4,0,0
1990-11-05,0.14968595744376786,1990,11,5,0,0
1990-11-06,0.14968595744376786,1990,11,6,0,0
1990-11-07,0.14968595744376786,1990,11,7,0,0
1990-11-08,0.14968595744376786,1990,11,8,0,0
1990-11-09,0.14968595744376786,1990,11,9,0,0
1990-11-10,0.14968595744376786,1990,11,10,0,0
1990-11-11,0.14968595744376786,1990,11,11,0,0
1990-11-12,-0.04359387614383943,1990,11,12,0,0
1990-11-13,-0.04359387614383943,1990,11,13,0,0
1990-11-14,-0.04359387614383943,1990,11,14,0,0
1990-11-15,-0.04359387614383943,1990,11,15,0,0
1990-11-16,-0.04359387614383943,1990,11,16,0,0
1990-11-17,-0.04359387614383943,1990,11,17,0,0
1990-11-18,-0.04359387614383943,1990,11,18,0,0
1990-11-19,-0.25682789289603397,1990,11,19,0,0
1990-11-20,-0.25682789289603397,1990,11,20,0,0
1990-11-21,-0.25682789289603397,1990,11,21,0,0
1990-11-22,-0.25682789289603397,1990,11,22,0,0
1990-11-23,-0.25682789289603397,1990,11,23,0,0
1990-11-24,-0.25682789289603397,1990,11,24,0,0
1990-11-25,-0.25682789289603397,1990,11,25,0,0
1990-11-26,-0.19649404693648026,1990,11,26,0,0
1990-11-27,-0.19649404693648026,1990,11,27,0,0
1990-11-28,-0.19649404693648026,1990,11,28,0,0
1990-11-29,-0.19649404693648026,1990,11,29,0,0
1990-11-30,-0.19649404693648026,1990,11,30,0,0
1990-12-01,-0.19649404693648026,1990,12,1,0,0
1990-12-02,-0.19649404693648026,1990,12,2,0,0
1990-12-03,-0.04994173568343115,1990,12,3,0,0
1990-12-04,-0.04994173568343115,1990,12,4,0,0
1990-12-05,-0.04994173568343115,1990,12,5,0,0
1990-12-06,-0.04994173568343115,1990,12,6,0,0
1990-12-07,-0.04994173568343115,1990,12,7,0,0
1990-12-08,-0.04994173568343115,1990,12,8,0,0
1990-12-09,-0.04994173568343115,1990,12,9,0,0
1990-12-10,-0.27769235687705873,1990,12,10,0,0
1990-12-11,-0.27769235687705873,1990,12,11,0,0
1990-12-12,-0.27769235687705873,1990,12,12,0,0
1990-12-13,-0.27769235687705873,1990,12,13,0,0
1990-12-14,-0.27769235687705873,1990,12,14,0,0
1990-12-15,-0.27769235687705873,1990,12,15,0,0
1990-12-16,-0.27769235687705873,1990,12,16,0,0
1990-12-17,-0.5672651628183402,1990,12,17,0,0
1990-12-18,-0.5672651628183402,1990,12,18,0,0
1990-12-19,-0.5672651628183402,1990,12,19,0,0
1990-12-20,-0.5672651628183402,1990,12,20,0,0
1990-12-21,-0.5672651628183402,1990,12,21,0,0
1990-12-22,-0.5672651628183402,1990,12,22,0,0
1990-12-23,-0.5672651628183402,1990,12,23,0,0
1990-12-24,-0.9342917041561634,1990,12,24,0,0
1990-12-25,-0.9342917041561634,1990,12,25,0,0
1990-12-26,-0.9342917041561634,1990,12,26,0,0
1990-12-27,-0.9342917041561634,1990,12,27,0,0
1990-12-28,-0.9342917041561634,1990,12,28,0,0
1990-12-29,-0.9342917041561634,1990,12,29,0,0
1990-12-30,-0.9342917041561634,1990,12,30,0,0
1990-12-31,-0.47458486675367145,1990,12,31,0,0
1991-01-01,-0.47458486675367145,1991,1,1,0,0
1991-01-02,-0.47458486675367145,1991,1,2,0,0
1991-01-03,-0.47458486675367145,1991,1,3,0,0
1991-01-04,-0.47458486675367145,1991,1,4,0,0
1991-01-05,-0.47458486675367145,1991,1,5,0,0
1991-01-06,-0.47458486675367145,1991,1,6,0,0
1991-01-07,-0.4470197106904419,1991,1,7,0,0
1991-01-08,-0.4470197106904419,1991,1,8,0,0
1991-01-09,-0.4470197106904419,1991,1,9,0,0
1991-01-10,-0.4470197106904419,1991,1,10,0,0
1991-01-11,-0.4470197106904419,1991,1,11,0,0
1991-01-12,-0.4470197106904419,1991,1,12,0,0
1991-01-13,-0.4470197106904419,1991,1,13,0,0
1991-01-14,-0.5170744885297421,1991,1,14,0,0
1991-01-15,-0.5170744885297421,1991,1,15,0,0
1991-01-16,-0.5170744885297421,1991,1,16,0,0
1991-01-17,-0.5170744885297421,1991,1,17,0,0
1991-01-18,-0.5170744885297421,1991,1,18,0,0
1991-01-19,-0.5170744885297421,1991,1,19,0,0
1991-01-20,-0.5170744885297421,1991,1,20,0,0
1991-01-21,-0.5610720733643841,1991,1,21,0,0
1991-01-22,-0.5610720733643841,1991,1,22,0,0
1991-01-23,-0.5610720733643841,1991,1,23,0,0
1991-01-24,-0.5610720733643841,1991,1,24,0,0
1991-01-25,-0.5610720733643841,1991,1,25,0,0
1991-01-26,-0.5610720733643841,1991,1,26,0,0
1991-01-27,-0.5610720733643841,1991,1,27,0,0
1991-01-28,-0.7049876232811112,1991,1,28,0,0
1991-01-29,-0.7049876232811112,1991,1,29,0,0
1991-01-30,-0.7049876232811112,1991,1,30,0,0
1991-01-31,-0.7049876232811112,1991,1,31,0,0
1991-02-01,-0.7049876232811112,1991,2,1,0,0
1991-02-02,-0.7049876232811112,1991,2,2,0,0
1991-02-03,-0.7049876232811112,1991,2,3,0,0
1991-02-04,-0.6350379962990348,1991,2,4,0,0
